Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
0.096,0.13,0.73,0.018,0.022,N,N,0.43,0.01,0.14,N,N,373.0,N,81.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,-40,72.0,N,N,N,N,N,N,N,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,N,N,0.43,0.01,0.14,N,N,373.0,N,81.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,-20,111.0,N,N,N,N,N,N,N,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,N,N,0.43,0.01,0.14,N,N,373.0,N,81.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,0.0,135.0,N,N,N,N,N,N,N,Pat-1981-S2Mo/BX400
0.12,0.27,1.46,0.014,0.026,N,N,0.48,0.01,0.3,N,N,365.0,N,77.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,689.0,689.0,34.0,69.0,N,N,203(Hv30),N,N,N,N,N,N,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,N,N,0.48,0.01,0.3,N,N,365.0,N,77.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,-60,41.0,N,N,N,N,N,N,N,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,N,N,0.48,0.01,0.3,N,N,365.0,N,77.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,-20,78.0,N,N,N,N,N,N,N,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,N,N,0.48,0.01,0.3,N,N,365.0,N,77.0,N,N,N,N,N,N,625.0,72.24,DC,+,4.4,200.0,TSA,0.0,0.0,N,N,N,N,0.0,113.0,N,N,N,N,N,N,N,Pat-1981-S4Mo/BX400
0.094,0.31,1.32,0.009,0.017,0.05,0.04,<0.01,<0.01,0.11,N,N,233.0,<100,95.0,140.0,<10,<100,<100,<100,<100,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,429.0,537.0,22.0,75.0,-15,70.0,N,-10,N,N,N,N,N,Wats-1981-AWO
0.11,0.36,1.61,0.017,0.03,0.06,0.052,0.02,0.01,0.12,N,N,305.0,<100,95.0,140.0,<10,200.0,100.0,100.0,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,542.0,625.0,19.0,64.0,-7,70.0,N,-10,N,N,N,N,N,Wats-1981-BWO
0.1,0.28,1.42,0.011,0.024,0.09,0.08,0.04,0.01,0.15,N,N,430.0,<100,150.0,150.0,<10,300.0,200.0,200.0,200.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,493.0,618.0,18.0,75.0,-6,70.0,N,-10,N,N,N,N,N,Wats-1981-CWO
0.08,0.25,1.35,0.009,0.017,0.09,0.07,<0.01,<0.01,0.14,N,N,392.0,<100,122.0,120.0,<10,200.0,100.0,<100,<100,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,547.0,635.0,15.0,66.0,-18,70.0,N,-15,N,N,N,N,N,Wats-1981-DWO
0.1,0.31,1.37,0.02,0.028,0.08,0.06,0.02,<0.01,0.15,N,N,336.0,<100,99.0,130.0,<10,300.0,200.0,<100,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,498.0,621.0,16.0,70.0,16.0,70.0,N,5.0,N,N,N,N,N,Wats-1981-EWO
0.076,0.28,1.27,0.012,0.02,0.1,0.06,0.01,<0.01,0.15,N,N,435.0,<100,121.0,160.0,<10,300.0,200.0,<100,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,503.0,625.0,17.0,72.0,-5,70.0,N,-10,N,N,N,N,N,Wats-1981-FWO
0.094,0.18,1.05,0.013,0.017,0.1,0.05,0.01,<0.01,0.11,N,N,511.0,<100,100.0,<50,<10,<100,<100,<100,<100,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,380.0,486.0,22.0,75.0,1.0,70.0,N,5.0,N,N,N,N,N,Wats-1981-AW5
0.094,0.16,1.01,0.018,0.026,0.13,0.05,0.01,<0.01,0.11,N,N,569.0,<100,102.0,<50,<10,100.0,<100,<100,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,402.0,498.0,18.0,70.0,7.0,70.0,N,0.0,N,N,N,N,N,Wats-1981-BW5
0.09,0.15,1.18,0.012,0.018,0.13,0.08,0.03,0.01,0.14,N,N,621.0,<100,131.0,<50,<10,200.0,100.0,<100,<100,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,427.0,518.0,18.0,75.0,30.0,70.0,N,15.0,N,N,N,N,N,Wats-1981-CW5
0.072,0.11,0.85,0.015,0.017,0.14,0.07,0.01,<0.01,0.14,N,N,543.0,<100,119.0,<50,<10,100.0,100.0,<100,<100,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,436.0,525.0,15.0,77.0,38.0,70.0,N,30.0,N,N,N,N,N,Wats-1981-DW5
0.081,0.16,0.97,0.021,0.024,0.15,0.07,0.02,0.01,0.19,N,N,584.0,<100,95.0,<50,<10,200.0,200.0,100.0,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,451.0,545.0,N,74.0,12.0,70.0,N,10.0,N,N,N,N,N,Wats-1981-EW5
0.076,0.19,1.16,0.02,0.02,0.17,0.07,0.02,0.02,0.17,N,N,609.0,<100,131.0,<50,<10,200.0,200.0,200.0,100.0,550.0,28.0,DC,+,3.6,100.0,SA,0.0,0.0,441.0,557.0,16.0,69.0,34.0,70.0,N,25.0,N,N,N,N,N,Wats-1981-FW5
0.044,0.32,0.62,0.007,0.007,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,250.0,14.0,445.0,496.0,31.0,79.7,N,N,N,N,N,N,N,N,N,EvHtIp1979-0.6A
0.044,0.32,0.62,0.007,0.007,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,0.0,0.0,N,N,N,N,-36,100.0,N,N,N,N,N,N,N,EvHtIp1979-0.6AC
0.046,0.31,0.96,0.008,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,250.0,14.0,479.0,527.0,27.8,77.0,N,N,N,N,N,N,N,N,N,EvHtIp1979-0.6B
0.046,0.31,0.96,0.008,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,0.0,0.0,N,N,N,N,-50,100.0,N,N,N,N,N,N,N,EvHtIp1979-0.6BC
0.05,0.38,1.42,0.007,0.009,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,250.0,14.0,511.0,575.0,26.8,78.7,N,N,N,N,N,N,N,N,N,EvHtIp1979-0.6C
0.05,0.38,1.42,0.007,0.009,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,0.0,0.0,N,N,N,N,-47,100.0,N,N,N,N,N,N,N,EvHtIp1979-0.6CC
0.055,0.35,1.93,0.007,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,250.0,14.0,587.0,633.0,24.2,76.9,N,N,N,N,N,N,N,N,N,EvHtIp1979-0.6D
0.055,0.35,1.93,0.007,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,0.6,200.0,MMA,0.0,0.0,N,N,N,N,-28,100.0,N,N,N,N,N,N,N,EvHtIp1979-0.6DC
0.037,0.29,0.6,0.006,0.009,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,250.0,14.0,401.0,466.0,32.0,81.5,N,N,N,N,N,N,N,N,N,EvHtIp1979-1.0A
0.037,0.29,0.6,0.006,0.009,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-31,100.0,N,N,N,N,N,N,N,EvHtIp1979-1.0AC
0.039,0.29,0.94,0.007,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,250.0,14.0,438.0,501.0,32.6,80.6,N,N,N,N,N,N,N,N,N,EvHtIp1979-1.0B
0.039,0.29,0.94,0.007,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-46,100.0,N,N,N,N,N,N,N,EvHtIp1979-1.0BC
0.048,0.35,1.41,0.006,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,250.0,14.0,479.0,551.0,29.8,78.8,N,N,N,N,N,N,N,N,N,EvHtIp1979-1.0C
0.048,0.35,1.41,0.006,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-54,100.0,N,N,N,N,N,N,N,EvHtIp1979-1.0CC
0.051,0.32,1.8,0.006,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,250.0,14.0,507.0,587.0,29.2,76.9,N,N,N,N,N,N,N,N,N,EvHtIp1979-1.0D
0.051,0.32,1.8,0.006,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-44,100.0,N,N,N,N,N,N,N,EvHtIp1979-1.0DC
0.038,0.24,0.55,0.007,0.005,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,250.0,14.0,389.0,457.0,30.0,80.6,N,N,N,N,N,N,N,N,N,EvHtIp1979-2.2A
0.038,0.24,0.55,0.007,0.005,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,0.0,0.0,N,N,N,N,-39,100.0,N,N,N,N,N,N,N,EvHtIp1979-2.2AC
0.036,0.24,0.89,0.008,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,250.0,14.0,400.0,478.0,32.6,80.6,N,N,N,N,N,N,N,N,N,EvHtIp1979-2.2B
0.036,0.24,0.89,0.008,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,0.0,0.0,N,N,N,N,-46,100.0,N,N,N,N,N,N,N,EvHtIp1979-2.2BC
0.042,0.28,1.37,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,250.0,14.0,438.0,518.0,29.8,82.3,N,N,N,N,N,N,N,N,N,EvHtIp1979-2.2C
0.042,0.28,1.37,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,0.0,0.0,N,N,N,N,-57,100.0,N,N,N,N,N,N,N,EvHtIp1979-2.2CC
0.045,0.26,1.69,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,250.0,14.0,456.0,548.0,32.0,78.8,N,N,N,N,N,N,N,N,N,EvHtIp1979-2.2D
0.045,0.26,1.69,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,2.2,200.0,MMA,0.0,0.0,N,N,N,N,-37,100.0,N,N,N,N,N,N,N,EvHtIp1979-2.2DC
0.043,0.2,0.52,0.009,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,250.0,14.0,341.0,453.0,32.6,78.8,N,N,N,N,N,N,N,N,N,EvHtIp1979-4.3A
0.043,0.2,0.52,0.009,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,0.0,0.0,N,N,N,N,-15,100.0,N,N,N,N,N,N,N,EvHtIp1979-4.3AC
0.042,0.2,0.93,0.008,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,250.0,14.0,376.0,484.0,32.6,78.8,N,N,N,N,N,N,N,N,N,EvHtIp1979-4.3B
0.042,0.2,0.93,0.008,0.011,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,0.0,0.0,N,N,N,N,-27,100.0,N,N,N,N,N,N,N,EvHtIp1979-4.3BC
0.043,0.24,1.37,0.008,0.013,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,250.0,14.0,405.0,500.0,31.8,80.6,N,N,N,N,N,N,N,N,N,EvHtIp1979-4.3C
0.043,0.24,1.37,0.008,0.013,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,0.0,0.0,N,N,N,N,-27,100.0,N,N,N,N,N,N,N,EvHtIp1979-4.3CC
0.047,0.25,1.73,0.007,0.014,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,250.0,14.0,437.0,541.0,30.0,78.8,N,N,N,N,N,N,N,N,N,EvHtIp1979-4.3D
0.047,0.25,1.73,0.007,0.014,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,DC,+,4.3,200.0,MMA,0.0,0.0,N,N,N,N,-5,100.0,N,N,N,N,N,N,N,EvHtIp1979-4.3DC
0.125,0.26,1.34,0.012,0.013,0.07,0.05,0.003,0.005,N,N,N,253.0,5.0,89.0,N,N,180.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,505.0,589.0,N,71.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP41TT
0.13,0.3,1.4,0.01,0.012,0.07,0.06,0.005,0.002,N,N,N,430.0,0.5,95.0,N,N,180.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,530.0,620.0,N,63.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/BX200
0.11,0.26,1.3,0.013,0.017,0.06,0.04,0.003,0.005,N,N,N,236.0,10.0,83.0,N,N,180.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,460.0,584.0,N,65.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP121TT
0.105,0.28,1.46,0.013,0.015,0.08,0.02,0.005,0.002,N,N,N,357.0,5.0,92.0,N,N,160.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,471.0,575.0,N,66.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP122
0.115,0.22,1.3,0.012,0.016,0.13,0.05,0.005,N,N,N,N,255.0,N,99.0,N,N,160.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,473.0,609.0,N,60.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP41TT
0.115,0.26,1.5,0.01,0.014,0.06,0.05,0.009,0.005,N,N,N,455.0,5.0,100.0,N,N,170.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,465.0,571.0,N,70.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/BX200
0.115,0.25,1.35,0.012,0.01,0.08,0.02,0.009,0.003,N,N,N,260.0,N,94.0,N,N,170.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,465.0,587.0,N,69.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP121TT
0.105,0.3,1.5,0.018,0.011,0.08,0.03,0.011,0.0005,N,N,N,370.0,N,95.0,N,N,150.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,423.0,564.0,N,71.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1.5Mn/OP122
0.1055,0.23,1.21,0.012,0.012,0.07,0.03,0.17,0.002,N,N,N,218.0,120.0,101.0,N,16.0,N,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,504.0,589.0,N,69.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/OP41TT
0.105,0.24,1.39,0.012,0.012,0.07,0.03,0.15,0.003,N,N,N,411.0,100.0,103.0,N,20.0,190.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,496.0,604.0,N,65.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1978-TiBMo/BX200
0.12,0.26,1.33,0.012,0.017,0.06,0.03,0.12,0.002,N,N,N,255.0,120.0,96.0,N,13.0,N,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,508.0,604.0,N,67.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-1978-TiBMo/OP121TT
0.105,0.26,1.32,0.021,0.014,0.06,0.03,0.125,0.002,N,N,N,362.0,100.0,101.0,N,22.0,180.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,549.0,629.0,N,60.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/OP122
0.12,0.25,1.26,0.01,0.013,0.06,0.03,0.145,0.002,N,N,N,262.0,110.0,119.0,N,20.0,160.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,529.0,612.0,N,61.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/OP41TT
0.1,0.26,1.38,0.01,0.011,0.07,0.03,0.14,0.002,N,N,N,416.0,120.0,116.0,N,22.0,100.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,460.0,583.0,N,63.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/BX200
0.11,0.25,1.28,0.01,0.012,0.07,0.03,0.15,0.003,N,N,N,253.0,115.0,107.0,N,21.0,180.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,533.0,615.0,N,62.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/OP121TT
0.09,0.21,1.39,0.013,0.01,0.06,0.03,0.185,0.001,N,N,N,340.0,120.0,108.0,N,22.0,190.0,N,N,N,850.0,35.0,DC,+,7.9,300.0,SA,0.0,0.0,479.0,587.0,N,68.0,N,N,N,N,N,N,N,N,N,Stil-TiB-1978-TiBMo/OP122
0.036,0.31,0.6,0.008,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,20.0,MMA,0.0,0.0,450.0,506.0,28.8,77.8,-14,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-A20
0.043,0.3,1.03,0.007,0.013,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,20.0,MMA,0.0,0.0,495.0,554.0,30.6,77.8,-32,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-B20
0.046,0.31,1.39,0.008,0.015,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,20.0,MMA,0.0,0.0,542.0,597.0,26.6,75.0,-39,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-C20
0.05,0.31,1.79,0.007,0.015,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,20.0,MMA,0.0,0.0,604.0,657.0,22.0,71.9,-29,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-D20
0.039,0.28,0.58,0.008,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,150.0,MMA,0.0,0.0,411.0,475.0,30.6,79.7,-24,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-A150
0.047,0.31,1.0,0.008,0.015,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,150.0,MMA,0.0,0.0,454.0,519.0,29.0,78.8,-35,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-B150
0.046,0.31,1.4,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,150.0,MMA,0.0,0.0,486.0,556.0,28.6,77.0,-41,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-C150
0.049,0.31,1.77,0.007,0.014,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,150.0,MMA,0.0,0.0,525.0,600.0,29.6,77.0,-37,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-D150
0.037,0.28,0.6,0.008,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,240.0,MMA,0.0,0.0,390.0,465.0,34.8,80.6,-31,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-A240
0.042,0.32,1.02,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,240.0,MMA,0.0,0.0,427.0,499.0,34.6,80.5,-42,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-B240
0.047,0.31,1.37,0.008,0.013,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,240.0,MMA,0.0,0.0,448.0,525.0,32.0,78.8,-50,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-C240
0.047,0.32,1.75,0.007,0.015,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,240.0,MMA,0.0,0.0,501.0,566.0,31.4,77.8,-48,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-D240
0.042,0.25,0.55,0.008,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,300.0,MMA,0.0,0.0,371.0,452.0,34.2,79.7,-36,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-A300
0.045,0.3,0.99,0.008,0.01,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,300.0,MMA,0.0,0.0,410.0,486.0,34.8,80.6,-47,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-B300
0.047,0.27,1.32,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,300.0,MMA,0.0,0.0,431.0,513.0,33.4,78.8,-53,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-C300
0.047,0.28,1.66,0.007,0.012,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170.0,21.0,DC,+,1.0,300.0,MMA,0.0,0.0,446.0,533.0,32.2,80.6,-57,100.0,N,N,N,N,N,N,N,Evans-intpss-1978-D300
0.12,0.29,1.46,0.025,0.028,0.056,0.056,0.005,0.12,0.09,N,N,N,50.0,N,180.0,N,40.0,50.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,0.0,0.0,570.0,N,29.0,68.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-1aw
0.12,0.29,1.46,0.025,0.028,0.056,0.056,0.005,0.12,0.09,N,N,N,50.0,N,180.0,N,40.0,50.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,N,N,605.0,N,16.0,48.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-1ht
0.11,0.45,1.67,0.014,0.02,0.042,0.04,0.005,0.096,0.11,N,N,N,70.0,N,240.0,N,50.0,90.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,0.0,0.0,600.0,N,30.0,68.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-2aw
0.11,0.45,1.67,0.014,0.02,0.042,0.04,0.005,0.096,0.11,N,N,N,70.0,N,240.0,N,50.0,90.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,N,N,665.0,N,29.0,66.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-2ht
0.15,0.3,1.57,0.026,0.028,0.07,0.059,0.11,0.122,0.093,N,N,N,60.0,N,170.0,N,60.0,60.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,0.0,0.0,661.0,N,20.0,68.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-3aw
0.15,0.3,1.57,0.026,0.028,0.07,0.059,0.11,0.122,0.093,N,N,N,60.0,N,170.0,N,60.0,60.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,N,N,715.0,N,16.0,62.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-3ht
0.14,0.33,1.67,0.02,0.026,0.07,0.066,0.188,0.098,0.01,N,N,N,80.0,N,160.0,N,80.0,70.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,0.0,0.0,690.0,N,15.0,62.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-4aw
0.14,0.33,1.67,0.02,0.026,0.07,0.066,0.188,0.098,0.01,N,N,N,80.0,N,160.0,N,80.0,70.0,N,N,650.0,33.0,DC,+,3.3,300.0,SA,N,N,784.0,N,17.0,64.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-4ht
0.13,0.3,1.38,0.014,0.028,0.058,0.06,0.005,0.095,0.08,N,N,N,60.0,N,150.0,N,50.0,50.0,N,N,850.0,38.0,DC,+,7.6,300.0,SA,0.0,0.0,530.0,N,14.0,60.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-5aw
0.13,0.3,1.38,0.014,0.028,0.058,0.06,0.005,0.095,0.08,N,N,N,60.0,N,150.0,N,50.0,50.0,N,N,850.0,38.0,DC,+,7.6,300.0,SA,N,N,588.0,N,25.0,50.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-5ht
0.12,0.34,1.67,0.024,0.03,0.053,0.06,0.005,0.115,0.06,N,N,N,60.0,N,160.0,N,50.0,50.0,N,N,850.0,38.0,DC,+,7.6,300.0,SA,0.0,0.0,521.0,N,30.0,60.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-6aw
0.12,0.34,1.67,0.024,0.03,0.053,0.06,0.005,0.115,0.06,N,N,N,60.0,N,160.0,N,50.0,50.0,N,N,850.0,38.0,DC,+,7.6,300.0,SA,N,N,604.0,N,30.0,48.0,N,N,N,N,N,N,N,N,N,Gar&K-1975-25mm-6ht
