AC or DC,Aluminium concentration (%),Boron concentration (%),Carbon concentration (weight%),Chromium concentration (weight%),Copper concentration (weight%),Current (A),Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Manganese concentration (weight%),Molybdenum concentration (weight%),Nickel concentration (weight%),Niobium concentration (%),Nitrogen concentration (%),Oxygen concentration (%),Phosphorus concentration (weight%),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Silicon concentration (weight%),Sulphur concentration (weight%),Titanium concentration (%),Type of weld,Vanadium concentration (weight%),Voltage (V),cluster
0.0,0.0005,0.0005,0.08,1.7079474940965744,0.0830941423361074,170.0,1.0,1.0,200.0,1.37,0.6723977914877142,0.874539667532261,0.0005,0.009,0.032,0.006,580.0,2.0,0.39,0.007,0.0215,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.077,2.1114525330268874,0.0830941423361074,170.0,1.0,1.0,200.0,1.79,0.8061963082033639,0.2128340265879234,0.0005,0.0082,0.0439,0.006,250.0,14.0,0.28,0.007,0.0007,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.077,1.8381916886250165,0.0830941423361074,170.0,1.0,1.0,200.0,1.79,0.3780760420486752,0.2128340265879234,0.0005,0.0082,0.0439,0.006,580.0,2.0,0.28,0.007,0.0007,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.077,1.4016578630802412,0.1316945634677618,170.0,1.0,1.0,200.0,1.76,0.4739219856192057,0.2128340265879234,0.0005,0.0081,0.0396,0.007,250.0,14.0,0.29,0.007,0.0105,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.077,1.981240414863552,0.482318639382635,170.0,1.0,1.0,200.0,1.76,0.6498622630011202,1.8137976121162973,0.0005,0.0081,0.0396,0.007,580.0,2.0,0.29,0.007,0.0105,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.075,1.358306689377657,0.0893864119364145,170.0,1.0,1.0,200.0,1.83,0.857494053748904,0.421849564774748,0.0005,0.0082,0.0346,0.007,250.0,14.0,0.32,0.006,0.017,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.075,1.8646149097335651,0.1316158588344197,170.0,1.0,1.0,200.0,1.83,0.4724704287225336,0.4415779377697355,0.0005,0.0082,0.0346,0.007,580.0,2.0,0.32,0.006,0.017,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0005,0.0005,0.079,2.2737769391987035,0.0830941423361074,170.0,1.0,1.0,200.0,1.82,0.7579872488853868,0.5167863920122671,0.0005,0.0081,0.0324,0.007,250.0,14.0,0.37,0.006,0.0255,0.0,0.0005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0005,0.0005,0.079,2.0908034740788106,0.0830941423361074,170.0,1.0,1.0,200.0,1.82,1.0453362764943386,1.2006063505122928,0.0005,0.0081,0.0324,0.007,580.0,2.0,0.37,0.006,0.0255,0.0,0.0005,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0102125634678457,0.00020749296921,0.074,5.254963359993661,0.0830941423361074,170.0,1.0,1.0,200.0,1.4,1.3228524431381703,1.0625854351473096,0.0140153231935667,0.0079,0.0475,0.007,0.0,0.0,0.25,0.008,0.0001,0.0,0.1177838449781629,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0191931712346674,1.637853375061635e-05,0.077,1.358306689377657,0.456379769585131,170.0,1.0,1.0,200.0,1.46,1.2153592879512236,1.3459196594945375,0.0078692306400687,0.0081,0.0459,0.007,0.0,0.0,0.27,0.008,0.0028,0.0,0.078352499250615,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.001056581062832,0.073,1.1862475562215966,0.0445827760085152,170.0,1.0,1.0,200.0,1.41,0.4724704287225336,0.7281101127438303,0.0091318880069137,0.0083,0.0392,0.011,0.0,0.0,0.26,0.007,0.009,0.0,0.0554182446584973,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0187803567513148,3.910288514647224e-05,0.074,1.358306689377657,0.1529416095741325,170.0,1.0,1.0,200.0,1.45,0.0368615298210068,0.3821774943073975,0.0232256400196284,0.0084,0.0337,0.009,0.0,0.0,0.3,0.007,0.012,0.0,0.018,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0308408801141433,0.0012809800803465,0.072,1.358306689377657,0.1462447933444667,170.0,1.0,1.0,200.0,1.5,0.4286733290362339,0.4614466559392158,0.0078692306400687,0.0077,0.0291,0.01,0.0,0.0,0.38,0.006,0.026,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.011496069859115,0.0017773654279928,0.069,1.358306689377657,0.2009568168368103,170.0,1.0,1.0,200.0,1.47,0.4447267421705957,0.2128340265879234,0.0205586351293545,0.0077,0.0282,0.006,0.0,0.0,0.45,0.005,0.041,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.006268042897772,0.0007737474008898,0.074,1.358306689377657,0.0470489984578749,170.0,1.0,1.0,200.0,1.58,0.4724704287225336,0.1779577606378931,4.82354906084382e-06,0.0145,0.0404,0.008,0.0,0.0,0.28,0.008,0.0005,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0117078422802707,0.0011375366624451,0.068,1.36631829943536,0.0830941423361074,170.0,1.0,1.0,200.0,1.4,0.7706103753702811,0.2128340265879234,0.0078692306400687,0.0148,0.0409,0.008,0.0,0.0,0.28,0.01,0.0031,0.0,0.0762530868363508,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0013405390875344,0.0007720493252225,0.069,2.9330975099459677,0.2259746031408002,170.0,1.0,1.0,200.0,1.5,0.8836839608638452,0.4357303819605206,0.038512326933141,0.016,0.04,0.008,0.0,0.0,0.31,0.008,0.0051,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0038290385178491,0.0015899002279109,0.07,0.3560237887166394,0.2540836643504532,170.0,1.0,1.0,200.0,1.5,0.4739453578132755,1.7582327017085788,0.0051175505462067,0.0164,0.0341,0.009,0.0,0.0,0.29,0.008,0.012,0.0,0.0259921491303123,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0246495143200894,0.0007975305136328,0.068,1.358306689377657,0.0607961708967622,170.0,1.0,1.0,200.0,1.51,0.4662770436389958,0.3970616441155853,0.0078692306400687,0.0166,0.0278,0.009,0.0,0.0,0.39,0.007,0.03,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0263770557924364,0.0041224950203625,0.066,0.1972513700212477,0.2843039213610413,170.0,1.0,1.0,200.0,1.48,0.4724704287225336,0.2034361841596534,0.0411584661738377,0.0164,0.0285,0.011,0.0,0.0,0.47,0.007,0.041,0.0,0.0417937430050427,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0007737474008898,0.073,1.358306689377657,0.2371554414563285,170.0,1.0,1.0,200.0,1.66,0.4724704287225336,0.2128340265879234,0.0078692306400687,0.0235,0.0399,0.008,0.0,0.0,0.27,0.009,0.0005,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0059750196543587,0.0007737474008898,0.069,1.2188953097875233,0.1622092602490083,170.0,1.0,1.0,200.0,1.45,1.0868198493448684,0.2128340265879234,0.0283928097315769,0.0226,0.0391,0.009,0.0,0.0,0.26,0.01,0.0029,0.0,0.052398360690331,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.002612194510983,0.0007737474008898,0.073,1.358306689377657,0.0830941423361074,170.0,1.0,1.0,200.0,1.53,0.4724704287225336,0.2128340265879234,0.0078692306400687,0.0243,0.0419,0.007,0.0,0.0,0.29,0.009,0.0046,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0153836974632654,0.0011837272131578,0.07,2.065222207553623,0.3262019307994626,170.0,1.0,1.0,200.0,1.45,0.8604091658911153,0.9100936307277682,0.0157012154569574,0.0239,0.0315,0.009,0.0,0.0,0.28,0.009,0.012,0.0,0.1073813193667605,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.038675984371901,0.0020151185528565,0.067,1.542764854292633,0.2180266514368311,170.0,1.0,1.0,200.0,1.48,0.4724704287225336,0.2159355219274508,0.0220423856701178,0.0253,0.0286,0.008,0.0,0.0,0.4,0.006,0.032,0.0,0.1204891231534694,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0058048393753353,0.0024175147789043,0.04,1.358306689377657,0.13,165.0,2.0,1.0,200.0,0.84,0.2374176500620333,2.2,0.0078692306400687,0.0082,0.03,0.01,0.0,0.0,0.24,0.009,0.015,0.0,0.018,25.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0076902090668485,0.0016364746262219,0.04,0.5881319751717757,0.29,165.0,2.0,1.0,200.0,0.81,0.5735232912593082,2.19,0.0192202218908073,0.0082,0.03,0.011,0.0,0.0,0.22,0.009,0.012,0.0,0.0921505512656916,25.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0286534983405132,0.0007737474008898,0.04,1.358306689377657,0.45,165.0,2.0,1.0,200.0,0.83,0.4724704287225336,2.19,0.0078692306400687,0.0082,0.028,0.011,0.0,0.0,0.23,0.01,0.014,0.0,0.0139764794009488,25.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0386922642710947,0.0024069554515002,0.04,1.358306689377657,0.62,165.0,2.0,1.0,200.0,0.82,0.2773822120938616,2.2,0.0222867801853652,0.0082,0.03,0.01,0.0,0.0,0.24,0.009,0.015,0.0,0.018,25.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0344459502631411,0.0025198878160136,0.04,1.8464793032951905,0.79,165.0,2.0,1.0,200.0,0.83,0.4087174714001171,2.21,0.0613725567884386,0.0082,0.032,0.011,0.0,0.0,0.23,0.01,0.014,0.0,0.1888364197034679,25.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0009888810047284,0.099,9.3,0.0830941423361074,180.0,1.0,1.0,175.0,1.01,1.0,0.08,0.046,0.0539,0.0634,0.012,750.0,8.0,0.17,0.007,0.0062529378232751,0.0,0.2,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.0086524342491709,0.0015986273953159,0.093,9.08,0.0830941423361074,180.0,1.0,1.0,175.0,1.03,0.98,0.98,0.043,0.0515,0.0651,0.012,750.0,8.0,0.16,0.008,0.0103692446114996,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.0067493434496125,0.0025444102390129,0.101,9.12,0.0830941423361074,180.0,1.0,1.0,175.0,1.02,1.0,1.92,0.047,0.0494,0.0664,0.012,750.0,8.0,0.17,0.008,0.014573106357296,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0024539433584559,0.095,9.17,0.1778148740387615,180.0,1.0,1.0,175.0,1.02,0.96,3.01,0.045,0.0489,0.061,0.012,750.0,8.0,0.16,0.007,0.016036921778216,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0011347987192433,0.096,9.16,0.0830941423361074,180.0,1.0,1.0,175.0,1.01,0.99,0.0,0.045,0.0552,0.0672,0.013,750.0,8.0,0.16,0.007,0.0083853030027411,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0006074890573647,0.094,9.31,0.0744918831825569,180.0,1.0,1.0,175.0,1.0,0.98,0.0,0.043,0.0517,0.0687,0.017,750.0,8.0,0.18,0.008,0.0018884298792808,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.0007689718058689,0.002443713017054,0.091,9.3,0.0741861610141871,180.0,1.0,1.0,175.0,1.0,0.98,0.0,0.041,0.052,0.0666,0.015,750.0,8.0,0.16,0.008,0.0220280089004135,0.0,0.19,34.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0237664975124476,0.0023825199142448,0.095,9.35,0.0830941423361074,180.0,1.0,1.0,175.0,1.04,1.0,0.0,0.051,0.0544,0.0656,0.015,750.0,8.0,0.18,0.008,0.0101832994602828,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0017819884882919,0.096,9.25,0.0830941423361074,180.0,1.0,1.0,175.0,0.99,0.91,0.0,0.053,0.0526,0.0669,0.015,750.0,8.0,0.2,0.007,0.0050020870817699,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0016738663113839,0.094,9.26,0.0830941423361074,180.0,1.0,1.0,175.0,1.03,0.84,0.0,0.058,0.0537,0.064,0.015,750.0,8.0,0.2,0.008,0.0135207472858376,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0022836622519964,0.097,9.1,0.1934325472254612,180.0,1.0,1.0,175.0,1.0,0.96,0.93,0.046,0.0529,0.0667,0.015,750.0,8.0,0.18,0.007,0.0033508777761039,0.0,0.19,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0019092375184154,0.091,8.94,0.1177033647879978,180.0,1.0,1.0,175.0,0.99,0.97,0.0,0.044,0.0509,0.0695,0.015,750.0,8.0,0.18,0.008,0.0173517481776109,0.0,0.18,34.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0086996362810354,0.002572395505333,0.09,9.2,0.0830941423361074,180.0,1.0,1.0,175.0,0.97,0.96,0.0,0.045,0.0523,0.0662,0.015,750.0,8.0,0.17,0.008,0.0108948107067833,0.0,0.18,34.0,MeilleirResistance/MoindreDuctilite
0.0,0.021,0.0007,0.07,0.03,0.03,700.0,1.0,4.8,200.0,1.72,0.01,0.01,0.0078692306400687,0.0054,0.0176,0.016,0.0,0.0,0.53,0.012,0.024,1.0,0.01,32.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.024,0.0008,0.08,0.05,0.38,700.0,1.0,4.8,200.0,1.84,0.01,0.01,0.0137773860145201,0.0054,0.0155,0.016,0.0,0.0,0.59,0.013,0.023,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.022,0.001,0.08,0.05,0.81,700.0,1.0,4.8,200.0,1.86,0.01,0.01,0.019989747645379,0.0054,0.0174,0.016,0.0,0.0,0.62,0.013,0.023,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.023,0.0006,0.08,0.05,0.03,700.0,1.0,4.8,200.0,1.83,0.01,0.45,0.0078692306400687,0.0055,0.0171,0.016,0.0,0.0,0.58,0.013,0.023,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.024,0.0009,0.08,0.05,0.4,700.0,1.0,4.8,200.0,1.84,0.01,0.45,0.0246744029854158,0.0049,0.0168,0.015,0.0,0.0,0.59,0.013,0.025,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.024,0.001,0.08,0.05,0.81,700.0,1.0,4.8,200.0,1.85,0.01,0.45,0.0511326005489243,0.0052,0.0152,0.017,0.0,0.0,0.62,0.013,0.022,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.02,0.0007,0.08,0.05,0.03,700.0,1.0,4.8,200.0,1.83,0.01,1.51,0.0048596946072581,0.0067,0.0185,0.014,0.0,0.0,0.62,0.013,0.023,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.02,0.0009,0.07,0.05,0.42,700.0,1.0,4.8,200.0,1.85,0.01,1.5,0.00087712441944,0.0057,0.0146,0.014,0.0,0.0,0.59,0.013,0.025,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.023,0.0013,0.08,0.05,0.89,700.0,1.0,4.8,200.0,1.92,0.01,1.54,0.0592394516261414,0.0051,0.0148,0.015,0.0,0.0,0.66,0.013,0.026,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.019,0.0036,0.09,0.05,0.04,700.0,1.0,4.8,200.0,1.9,0.01,0.01,0.0113372294729508,0.0056,0.0165,0.015,0.0,0.0,0.63,0.013,0.025,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.022,0.004,0.08,0.05,0.43,700.0,1.0,4.8,200.0,1.94,0.01,0.51,0.0078692306400687,0.0057,0.0142,0.015,0.0,0.0,0.67,0.013,0.028,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.027,0.0044,0.08,0.05,0.85,700.0,1.0,4.8,200.0,1.94,0.01,1.54,0.0314994772930428,0.0055,0.0132,0.015,0.0,0.0,0.68,0.013,0.029,1.0,0.01,32.0,MeilleirResistance/MoindreDuctilite
0.0,0.0035,9.673106460292942e-05,0.07,0.0,0.0,170.0,1.0,2.7,250.0,0.95,0.0,0.0,0.006,0.009,0.0421,0.021,0.0,0.0,0.34,0.027,0.007,0.0,0.006,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0035,0.0003592549159309,0.07,0.0,0.0,170.0,1.0,2.7,250.0,0.95,0.0,0.0,0.006,0.009,0.0421,0.021,600.0,2.1,0.34,0.027,0.007,0.0,0.006,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0035,0.0008016952966921,0.06,0.0,0.02,170.0,1.0,2.2,250.0,0.55,0.0,1.26,0.006,0.007,0.0421,0.041,0.0,0.0,0.28,0.024,0.007,0.0,0.01,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0035,0.0011591715434159,0.06,0.0,0.02,170.0,1.0,2.2,250.0,0.55,0.0,1.26,0.006,0.007,0.0421,0.041,600.0,2.1,0.28,0.024,0.007,0.0,0.01,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0045,0.0020804340011915,0.08,0.35,0.02,170.0,1.0,2.4,250.0,0.65,0.008,0.5,0.015,0.014,0.0421,0.026,0.0,0.0,0.33,0.015,0.02,0.0,0.004,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0045,0.0018344242658093,0.08,0.35,0.02,170.0,1.0,2.4,250.0,0.65,0.008,0.5,0.015,0.014,0.0421,0.026,600.0,2.1,0.33,0.015,0.02,0.0,0.004,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0014137758622339,0.07,0.0,0.0,170.0,1.0,2.8,250.0,1.07,0.0,0.0,0.004,0.0094,0.0421,0.026,0.0,0.0,0.61,0.025,0.0064,0.0,0.014,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0003821918509995,0.07,0.0,0.0,170.0,1.0,2.8,250.0,1.07,0.0,0.0,0.004,0.0094,0.0421,0.026,600.0,2.1,0.61,0.025,0.0064,0.0,0.014,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0069,0.0007737474008898,0.07,0.0,0.0,170.0,1.0,2.6,250.0,0.75,0.0,0.0,0.0,0.019,0.0421,0.011,0.0,0.0,0.21,0.011,0.0,0.0,0.0,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0088,0.0008184795224601,0.09,0.0,0.0,170.0,1.0,1.8,150.0,0.9,0.0,0.0,0.0,0.007,0.0421,0.027,0.0,0.0,0.44,0.01,0.02,0.0,0.0,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.015,0.0017231610240661,0.08,0.0,0.0,170.0,1.0,1.8,140.0,0.65,0.0,1.2,0.0,0.01,0.0421,0.021,0.0,0.0,0.35,0.01,0.004,0.0,0.02,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0057,0.000421438884309,0.06,0.02,0.0,170.0,1.0,1.8,150.0,1.15,0.0,0.0,0.0,0.01,0.0421,0.015,0.0,0.0,0.53,0.013,0.0,0.0,0.0,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0043,0.0002745414304429,0.07,0.0,0.0,170.0,1.0,1.8,150.0,0.85,0.0,0.0,0.0,0.012,0.0421,0.024,0.0,0.0,0.47,0.013,0.008,0.0,0.01,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0053,0.0019480305334914,0.07,0.0,0.0,170.0,1.0,1.9,140.0,1.1,0.0,0.0,0.0,0.019,0.0421,0.02,0.0,0.0,0.47,0.011,0.02,0.0,0.01,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0108,0.0003723844879131,0.08,0.05,0.0,170.0,1.0,1.9,150.0,0.9,0.0,0.0,0.0,0.017,0.0421,0.029,0.0,0.0,0.49,0.014,0.005,0.0,0.0,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0105,0.0005718700450205,0.05,0.0,0.12,170.0,1.0,2.4,200.0,1.15,0.0,0.0,0.005,0.014,0.0421,0.024,0.0,0.0,0.25,0.015,0.003,1.0,0.004,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0105,0.0007737474008898,0.05,0.0,0.12,170.0,1.0,2.4,200.0,1.15,0.0,0.0,0.005,0.014,0.0421,0.024,600.0,2.1,0.25,0.015,0.003,1.0,0.004,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.008,0.0009791267543909,0.1,0.0,0.14,170.0,1.0,2.4,200.0,1.6,0.5,0.0,0.01,0.011,0.0421,0.029,0.0,0.0,0.18,0.015,0.002,1.0,0.004,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.008,0.0007737474008898,0.1,0.0,0.14,170.0,1.0,2.4,200.0,1.6,0.5,0.0,0.01,0.011,0.0421,0.029,600.0,2.1,0.18,0.015,0.002,1.0,0.004,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.0125,0.0001173905838936,0.09,0.0,0.1,170.0,1.0,2.4,200.0,1.52,0.5,0.0,0.005,0.011,0.0421,0.045,0.0,0.0,0.28,0.015,0.008,1.0,0.005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0125,0.0003736042245154,0.09,0.0,0.1,170.0,1.0,2.4,200.0,1.52,0.5,0.0,0.005,0.011,0.0421,0.045,600.0,2.1,0.28,0.015,0.008,1.0,0.005,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.009,0.0007737474008898,0.15,0.0,0.0,170.0,1.0,1.6,200.0,1.2,0.0,0.0,0.0,0.0099,0.0421,0.025,0.0,0.0,0.32,0.017,0.0,1.0,0.0,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.009,0.0007737474008898,0.15,0.0,0.0,170.0,1.0,1.6,200.0,1.2,0.0,0.0,0.0,0.0099,0.0421,0.025,600.0,1.3,0.32,0.017,0.0,1.0,0.0,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0128,0.0007737474008898,0.08,0.0,0.0,170.0,1.0,1.7,200.0,1.2,0.0,0.0,0.006,0.01,0.0421,0.022,0.0,0.0,0.21,0.014,0.0,1.0,0.0,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0128,0.0007737474008898,0.08,0.0,0.0,170.0,1.0,1.7,200.0,1.2,0.0,0.0,0.006,0.01,0.0421,0.022,600.0,1.7,0.21,0.014,0.0,1.0,0.0,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0042,8.385246315554554e-05,0.1,0.0,0.0,170.0,1.0,1.7,200.0,1.2,0.0,0.0,0.006,0.0089,0.0421,0.024,0.0,0.0,0.12,0.013,0.0,1.0,0.0,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0042,0.0007737474008898,0.1,0.0,0.0,170.0,1.0,1.7,200.0,1.2,0.0,0.0,0.006,0.0089,0.0421,0.024,600.0,2.3,0.12,0.013,0.0,1.0,0.0,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0148709769406807,0.0014454738989927,0.074,1.358306689377657,0.28,625.0,1.0,4.4,200.0,0.84,0.02,1.1525386782555151,0.0078692306400687,0.0084,0.0415,0.026,0.0,0.0,0.16,0.015,0.0151351766069918,3.0,0.004,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0256177298994875,0.0025904185195656,0.082,2.9407329322592783,0.22,625.0,1.0,4.4,200.0,0.75,0.02,0.2128340265879234,0.0299532836652567,0.0109,0.0381,0.02,0.0,0.0,0.18,0.014,0.0292625862926236,3.0,0.005,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0097235858284428,0.0010999141448673,0.07,1.4970328107775892,0.26,625.0,1.0,4.4,200.0,1.17,0.02,0.2128340265879234,0.0073410472091257,0.0108,0.0368,0.02,0.0,0.0,0.16,0.013,0.0065846704342787,3.0,0.01,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0015529803061896,0.0016960344353593,0.11,0.2909474795046355,0.24,625.0,1.0,4.4,200.0,1.09,0.03,1.4085247640828946,0.0079514962000172,0.0078,0.0353,0.018,0.0,0.0,0.16,0.012,0.013949588291128,3.0,0.01,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0145009385698784,0.0017831554817844,0.098,1.358306689377657,0.21,625.0,1.0,4.4,200.0,1.29,0.01,0.7377354999437914,0.0275472770160271,0.0061,0.0337,0.017,0.0,0.0,0.18,0.017,0.0029166860444282,3.0,0.01,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0105489731400389,0.0009037717488037,0.1,1.358306689377657,0.05,625.0,1.0,4.4,200.0,1.91,0.02,1.1170674879866196,0.0078692306400687,0.0074,0.0228,0.016,0.0,0.0,0.24,0.016,0.0148899728498324,3.0,0.01,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.0118482360012,0.0010028890157744,0.096,1.358306689377657,0.14,625.0,1.0,4.4,200.0,0.73,0.43,0.2128340265879234,0.0067814299660411,0.0081,0.0373,0.022,0.0,0.0,0.13,0.018,0.0113682342293447,3.0,0.01,72.24,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0002970601701333,0.12,2.133973269166426,0.3,625.0,1.0,4.4,200.0,1.46,0.48,0.2128340265879234,0.0259465838958361,0.0077,0.0365,0.026,0.0,0.0,0.27,0.014,0.0080401562585189,3.0,0.01,72.24,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.014,0.001,0.094,0.04,0.11,550.0,1.0,3.6,100.0,1.32,0.01,0.05,0.01,0.0095,0.0233,0.017,0.0,0.0,0.31,0.009,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.014,0.001,0.11,0.052,0.12,550.0,1.0,3.6,100.0,1.61,0.02,0.06,0.02,0.0095,0.0305,0.03,0.0,0.0,0.36,0.017,0.01,1.0,0.01,28.0,MeilleirResistance/MoindreDuctilite
0.0,0.015,0.001,0.1,0.08,0.15,550.0,1.0,3.6,100.0,1.42,0.04,0.09,0.03,0.015,0.043,0.024,0.0,0.0,0.28,0.011,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.012,0.001,0.08,0.07,0.14,550.0,1.0,3.6,100.0,1.35,0.01,0.09,0.02,0.0122,0.0392,0.017,0.0,0.0,0.25,0.009,0.01,1.0,0.01,28.0,MeilleirResistance/MoindreDuctilite
0.0,0.013,0.001,0.1,0.06,0.15,550.0,1.0,3.6,100.0,1.37,0.02,0.08,0.03,0.0099,0.0336,0.028,0.0,0.0,0.31,0.02,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.016,0.001,0.076,0.06,0.15,550.0,1.0,3.6,100.0,1.27,0.01,0.1,0.03,0.0121,0.0435,0.02,0.0,0.0,0.28,0.012,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
