Carbon concentration (ppm),Silicon concentration (ppm),Manganese concentration (ppm),Sulphur concentration (ppm),Phosphorus concentration (ppm),Nickel concentration (ppm),Chromium concentration (ppm),Molybdenum concentration (ppm),Vanadium concentration (ppm),Copper concentration (ppm),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
709.9999999999999,3600.0,14600.0,40.0,60.0,,,,,,400.0,22.0,85.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-82.0,28.0
709.9999999999999,3600.0,14600.0,40.0,60.0,,,,,,400.0,22.0,85.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-65.0,100.0
610.0,3300.0,13600.000000000002,50.0,60.0,,,,,,419.0,28.0,81.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,474.0,538.0,32.2,78.8,,
610.0,3300.0,13600.000000000002,50.0,60.0,,,,,,419.0,28.0,81.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-86.0,28.0
610.0,3300.0,13600.000000000002,50.0,60.0,,,,,,419.0,28.0,81.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-71.0,100.0
700.0000000000001,3200.0,14800.0,50.0,60.0,,,,,,373.0,55.0,75.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,488.0,549.0,32.4,78.8,,
700.0000000000001,3200.0,14800.0,50.0,60.0,,,,,,373.0,55.0,75.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-76.0,28.0
700.0000000000001,3200.0,14800.0,50.0,60.0,,,,,,373.0,55.0,75.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-61.0,100.0
680.0,3200.0,13799.999999999998,40.0,50.0,,,,,,376.0,77.0,74.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,466.0,542.0,30.6,80.6,,
680.0,3200.0,13799.999999999998,40.0,50.0,,,,,,376.0,77.0,74.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-68.0,28.0
680.0,3200.0,13799.999999999998,40.0,50.0,,,,,,376.0,77.0,74.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-51.0,100.0
680.0,3500.0,15100.0,60.0,60.0,,,,,,351.0,100.0,87.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,499.0,569.0,29.0,77.9,,
680.0,3500.0,15100.0,60.0,60.0,,,,,,351.0,100.0,87.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-66.0,28.0
680.0,3500.0,15100.0,60.0,60.0,,,,,,351.0,100.0,87.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-47.0,100.0
650.0,3900.0,15300.0,50.0,60.0,,,,,,351.0,140.0,93.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,513.0,579.0,27.0,77.9,,
650.0,3900.0,15300.0,50.0,60.0,,,,,,351.0,140.0,93.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-64.0,28.0
650.0,3900.0,15300.0,50.0,60.0,,,,,,351.0,140.0,93.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-44.0,100.0
700.0000000000001,4800.0,16400.0,50.0,60.0,,,,,,290.0,210.0,102.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,515.0,592.0,27.2,78.9,,
700.0000000000001,4800.0,16400.0,50.0,60.0,,,,,,290.0,210.0,102.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-76.0,28.0
700.0000000000001,4800.0,16400.0,50.0,60.0,,,,,,290.0,210.0,102.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-55.0,100.0
750.0,2900.0,17500.0,60.0,50.0,,,,,,272.0,255.0,96.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,250.0,14.0,588.0,654.0,26.4,72.0,,
750.0,2900.0,17500.0,60.0,50.0,,,,,,272.0,255.0,96.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-80.0,28.0
750.0,2900.0,17500.0,60.0,50.0,,,,,,272.0,255.0,96.0,,,,170.0,21.0,0.0,1,1.0,200.0,4,0.0,0.0,,,,,-55.0,100.0
740.0,3500.0,6300.0,90.0,70.0,,,,5.0,,472.0,8.0,66.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,404.0,494.0,32.4,76.0,,
740.0,3500.0,6300.0,90.0,70.0,,,,5.0,,472.0,8.0,66.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-46.0,100.0
740.0,3500.0,6300.0,90.0,70.0,,,,5.0,,472.0,8.0,66.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,333.0,450.0,30.4,78.9,-53.0,100.0
740.0,3500.0,6500.0,50.0,40.0,,,,5.0,,426.0,36.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,402.0,494.0,33.3,77.5,,
740.0,3500.0,6500.0,50.0,40.0,,,,5.0,,426.0,36.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-45.0,100.0
740.0,3500.0,6500.0,50.0,40.0,,,,5.0,,426.0,36.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,329.0,447.0,36.4,80.5,-55.0,100.0
750.0,3500.0,6600.0,90.0,70.0,,,,5.0,,396.0,96.0,71.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,396.0,492.0,30.2,78.0,,
750.0,3500.0,6600.0,90.0,70.0,,,,5.0,,396.0,96.0,71.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-40.0,100.0
750.0,3500.0,6600.0,90.0,70.0,,,,5.0,,396.0,96.0,71.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,351.0,457.0,31.6,79.8,-54.0,100.0
760.0,3800.0,6700.0,90.0,70.0,,,,5.0,,362.0,160.0,70.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,410.0,494.0,31.4,78.9,,
760.0,3800.0,6700.0,90.0,70.0,,,,5.0,,362.0,160.0,70.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-36.0,100.0
760.0,3800.0,6700.0,90.0,70.0,,,,5.0,,362.0,160.0,70.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,365.0,465.0,30.4,79.8,-56.0,100.0
780.0,4400.0,7100.0,60.0,80.0,,,,5.0,,306.0,225.0,76.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,440.0,523.0,31.4,77.0,,
780.0,4400.0,7100.0,60.0,80.0,,,,5.0,,306.0,225.0,76.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-40.0,100.0
780.0,4400.0,7100.0,60.0,80.0,,,,5.0,,306.0,225.0,76.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,381.0,484.0,31.6,78.0,-51.0,100.0
770.0,3000.0,10000.0,80.0,70.0,,,,5.0,,464.0,7.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,409.0,504.0,30.6,77.0,,
770.0,3000.0,10000.0,80.0,70.0,,,,5.0,,464.0,7.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-56.0,100.0
770.0,3000.0,10000.0,80.0,70.0,,,,5.0,,464.0,7.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,372.0,480.0,30.5,78.9,-66.0,100.0
760.0,3500.0,10100.0,80.0,50.0,,,,5.0,,401.0,41.0,74.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,443.0,522.0,31.1,77.0,,
760.0,3500.0,10100.0,80.0,50.0,,,,5.0,,401.0,41.0,74.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-60.0,100.0
760.0,3500.0,10100.0,80.0,50.0,,,,5.0,,401.0,41.0,74.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,359.0,480.0,29.4,80.3,-80.0,100.0
750.0,3100.0,10300.0,80.0,70.0,,,,5.0,,394.0,92.0,79.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,427.0,516.0,32.0,78.9,,
750.0,3100.0,10300.0,80.0,70.0,,,,5.0,,394.0,92.0,79.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-53.0,100.0
750.0,3100.0,10300.0,80.0,70.0,,,,5.0,,394.0,92.0,79.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,375.0,470.0,32.4,79.8,-56.0,100.0
750.0,3500.0,10500.0,80.0,70.0,,,,5.0,,361.0,140.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,434.0,517.0,30.8,78.9,,
750.0,3500.0,10500.0,80.0,70.0,,,,5.0,,361.0,140.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-45.0,100.0
750.0,3500.0,10500.0,80.0,70.0,,,,5.0,,361.0,140.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,398.0,488.0,32.2,80.7,-54.0,100.0
780.0,4300.0,11000.0,70.0,50.0,,,,5.0,,329.0,190.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,456.0,545.0,29.0,78.9,,
780.0,4300.0,11000.0,70.0,50.0,,,,5.0,,329.0,190.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-50.0,100.0
780.0,4300.0,11000.0,70.0,50.0,,,,5.0,,329.0,190.0,73.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,399.0,492.0,32.2,80.7,-56.0,100.0
750.0,3000.0,13100.0,80.0,60.0,,,,5.0,,441.0,5.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,420.0,523.0,26.4,77.0,,
750.0,3000.0,13100.0,80.0,60.0,,,,5.0,,441.0,5.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-29.0,100.0
750.0,3000.0,13100.0,80.0,60.0,,,,5.0,,441.0,5.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,359.0,480.0,29.6,78.6,-72.0,100.0
770.0,3200.0,13300.0,70.0,50.0,,,,5.0,,422.0,36.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,463.0,541.0,27.1,75.9,,
770.0,3200.0,13300.0,70.0,50.0,,,,5.0,,422.0,36.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-68.0,100.0
770.0,3200.0,13300.0,70.0,50.0,,,,5.0,,422.0,36.0,83.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,372.0,497.0,31.4,76.4,-81.0,100.0
730.0,3000.0,13200.0,80.0,70.0,,,,5.0,,401.0,75.0,77.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,450.0,522.0,29.4,78.9,,
730.0,3000.0,13200.0,80.0,70.0,,,,5.0,,401.0,75.0,77.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-52.0,100.0
730.0,3000.0,13200.0,80.0,70.0,,,,5.0,,401.0,75.0,77.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,419.0,507.0,33.4,80.7,-61.0,100.0
790.0,3300.0,13500.0,80.0,70.0,,,,5.0,,375.0,140.0,78.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,464.0,544.0,29.4,78.9,,
790.0,3300.0,13500.0,80.0,70.0,,,,5.0,,375.0,140.0,78.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-43.0,100.0
790.0,3300.0,13500.0,80.0,70.0,,,,5.0,,375.0,140.0,78.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,413.0,508.0,27.0,79.8,-60.0,100.0
800.0,3900.0,13700.000000000002,70.0,60.0,,,,5.0,,320.0,215.0,90.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,485.0,559.0,28.0,80.7,,
800.0,3900.0,13700.000000000002,70.0,60.0,,,,5.0,,320.0,215.0,90.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-54.0,100.0
800.0,3900.0,13700.000000000002,70.0,60.0,,,,5.0,,320.0,215.0,90.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,429.0,537.0,28.4,77.5,-70.0,100.0
770.0,2800.0000000000005,17900.0,70.0,60.0,,,,5.0,,439.0,7.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,458.0,568.0,28.6,76.0,,
770.0,2800.0000000000005,17900.0,70.0,60.0,,,,5.0,,439.0,7.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-5.0,100.0
770.0,2800.0000000000005,17900.0,70.0,60.0,,,,5.0,,439.0,7.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,381.0,500.0,30.4,78.9,-49.0,100.0
780.0,3100.0,17500.0,70.0,60.0,,,,5.0,,417.0,36.0,94.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,500.0,571.0,28.8,77.0,,
780.0,3100.0,17500.0,70.0,60.0,,,,5.0,,417.0,36.0,94.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-62.0,100.0
780.0,3100.0,17500.0,70.0,60.0,,,,5.0,,417.0,36.0,94.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,414.0,518.0,29.2,78.4,-71.0,100.0
770.0,2900.0,17600.0,70.0,70.0,,,,5.0,,396.0,105.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,484.0,577.0,26.2,77.9,,
770.0,2900.0,17600.0,70.0,70.0,,,,5.0,,396.0,105.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-53.0,100.0
770.0,2900.0,17600.0,70.0,70.0,,,,5.0,,396.0,105.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,429.0,532.0,27.4,78.9,-57.0,100.0
750.0,3200.0,18300.0,60.0,70.0,,,,5.0,,346.0,170.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,510.0,590.0,27.4,79.7,,
750.0,3200.0,18300.0,60.0,70.0,,,,5.0,,346.0,170.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-52.0,100.0
750.0,3200.0,18300.0,60.0,70.0,,,,5.0,,346.0,170.0,82.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,471.0,565.0,27.8,78.0,-57.0,100.0
790.0,3700.0,18200.0,60.0,70.0,,,,5.0,,324.0,255.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,250.0,14.0,536.0,612.0,25.4,76.0,,
790.0,3700.0,18200.0,60.0,70.0,,,,5.0,,324.0,255.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,,,,,-53.0,100.0
790.0,3700.0,18200.0,60.0,70.0,,,,5.0,,324.0,255.0,81.0,5.0,5.0,5.0,170.0,21.0,0.0,1,1.0,200.0,0,580.0,2.0,474.0,575.0,29.4,78.0,-61.0,100.0
740.0,2500.0,14000.0,80.0,70.0,,,,,,475.0,1.0,79.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,445.0,528.0,28.2,78.0,,
770.0,2700.0,14600.0,80.0,70.0,,,,,,459.0,28.0,81.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,471.0,544.0,25.2,77.0,,
730.0,2600.0,14100.0,70.0,110.0,,,,,,392.0,90.0,83.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,478.0,540.0,24.2,78.9,,
740.0,3000.0,14500.0,70.0,90.0,,,,,,337.0,120.0,84.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,480.0,538.0,27.8,79.8,,
720.0,3800.0,15000.0,60.0,100.0,,,,,,291.0,260.0,77.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,509.0,578.0,26.4,78.9,,
690.0000000000001,4500.0,14700.0,50.0,60.0,,,,,,282.0,410.0,77.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,504.0,577.0,25.8,79.8,,
700.0000000000001,4500.0,15000.0,50.0,60.0,,,,,,294.0,550.0,75.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,530.0,597.0,25.0,81.6,,
740.0,2800.0000000000005,15800.0,80.0,80.0,,,,,,404.0,5.0,145.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,473.0,566.0,24.0,77.0,,
680.0,2800.0000000000005,14000.0,100.0,80.0,,,,,,409.0,31.0,148.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,482.0,545.0,28.0,78.9,,
690.0000000000001,3100.0,15000.0,80.0,80.0,,,,,,400.0,51.0,160.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,522.0,584.0,26.4,78.9,,
700.0000000000001,2900.0,15000.0,80.0,90.0,,,,,,341.0,120.0,164.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,513.0,573.0,25.2,76.0,,
680.0,3900.0,15100.0,70.0,90.0,,,,,,278.0,300.0,166.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,546.0,611.0,24.0,78.0,,
660.0,4700.0,14800.0,70.0,110.0,,,,,,285.0,410.0,164.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,584.0,639.0,23.0,75.0,,
700.0000000000001,4500.0,15000.0,40.0,60.0,,,,,,297.0,590.0,155.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,535.0,599.0,25.6,76.0,,
730.0,2700.0,16600.0,90.0,80.0,,,,,,399.0,5.0,235.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,505.0,607.0,24.0,76.0,,
690.0000000000001,2600.0,14500.0,100.0,90.0,,,,,,391.0,29.0,226.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,492.0,581.0,25.8,77.9,,
730.0,2900.0,15300.0,90.0,70.0,,,,,,419.0,46.0,243.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,538.0,591.0,24.9,74.5,,
700.0000000000001,2800.0000000000005,14500.0,90.0,90.0,,,,,,315.0,120.0,239.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,523.0,599.0,29.2,77.0,,
670.0,4000.0,14800.0,60.0,80.0,,,,,,286.0,320.0,253.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,546.0,621.0,23.6,76.0,,
680.0,4700.0,14600.0,70.0,60.0,,,,,,297.0,450.0,249.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,578.0,631.0,24.6,78.0,,
660.0,4300.0,14700.0,50.0,60.0,,,,,,322.0,690.0,240.0,,,,170.0,21.0,0.0,1,1.0,200.0,0,0.0,0.0,552.0,615.0,26.4,78.0,,
350.00000000000006,3000.0,6600.0,60.0,130.0,,,,,,490.0,,70.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,392.0,466.0,31.9,80.6,-27.0,100.0
350.00000000000006,3000.0,6600.0,60.0,130.0,,,,,,490.0,,70.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,500.0,2.0,370.0,456.0,35.2,80.6,-32.0,100.0
380.0,3000.0,10000.0,50.0,140.0,,,,,,460.0,,100.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,413.0,498.0,31.2,80.6,-44.0,100.0
380.0,3000.0,10000.0,50.0,140.0,,,,,,460.0,,100.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,500.0,2.0,402.0,490.0,31.0,80.6,-44.0,100.0
490.0,3400.0000000000005,14200.0,50.0,130.0,,,,,,410.0,,90.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,468.0,551.0,29.4,78.7,-53.0,100.0
490.0,3400.0000000000005,14200.0,50.0,130.0,,,,,,410.0,,90.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,500.0,2.0,436.0,529.0,31.6,78.8,-50.0,100.0
510.0,3400.0000000000005,18200.0,60.0,170.0,,,,,,390.0,,90.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,0.0,0.0,514.0,588.0,28.0,76.8,-43.0,100.0
510.0,3400.0000000000005,18200.0,60.0,170.0,,,,,,390.0,,90.0,,,,170.0,21.0,0.0,1,1.0,150.0,0,500.0,2.0,479.0,576.0,27.4,76.9,-36.0,100.0
500.0,2500.0,12100.0,130.0,240.0,18400.0,500.0,3400.0000000000005,100.0,600.0,444.0,,143.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,0.0,0.0,665.0,715.0,23.8,,-73.0,50.0
500.0,2500.0,12100.0,130.0,240.0,18400.0,500.0,3400.0000000000005,100.0,600.0,444.0,,143.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,620.0,1.0,673.0,680.0,23.8,,-42.0,50.0
700.0000000000001,2600.0,12400.0,130.0,250.0,19000.0,500.0,3400.0000000000005,100.0,600.0,365.0,,119.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,0.0,0.0,768.0,807.0,20.0,,-72.0,50.0
700.0000000000001,2600.0,12400.0,130.0,250.0,19000.0,500.0,3400.0000000000005,100.0,600.0,365.0,,119.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,620.0,1.0,700.0,785.0,20.6,,-28.0,50.0
1000.0,3400.0000000000005,14200.0,90.0,280.0,19200.0,500.0,3500.0,100.0,500.0,345.0,,87.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,0.0,0.0,798.0,858.0,19.6,,-64.0,50.0
1000.0,3400.0000000000005,14200.0,90.0,280.0,19200.0,500.0,3500.0,100.0,500.0,345.0,,87.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,620.0,1.0,765.0,858.0,20.6,,-14.0,50.0
1200.0,3300.0,14100.0,110.0,310.0,18800.0,500.0,3400.0000000000005,100.0,500.0,329.0,,99.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,0.0,0.0,808.0,875.0,16.6,,-39.0,50.0
1200.0,3300.0,14100.0,110.0,310.0,18800.0,500.0,3400.0000000000005,100.0,500.0,329.0,,99.0,,,,170.0,24.0,0.0,1,2.1,107.0,0,620.0,1.0,795.0,895.0,18.0,,-3.0,50.0
400.0,2400.0,8400.0,90.0,100.0,22000.0,,,,1300.0,300.0,150.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,481.0,616.0,23.0,69.0,,
400.0,2200.0,8100.000000000001,90.0,110.0,21900.0,,,,2900.0,300.0,120.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,471.0,596.0,23.0,66.0,,
400.0,2300.0,8300.0,100.0,110.0,21900.0,,,,4500.0,280.0,140.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,498.0,599.0,24.0,65.0,,
400.0,2400.0,8200.0,90.0,100.0,22000.0,,,,6200.0,300.0,150.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,525.0,623.0,21.0,65.0,,
400.0,2300.0,8300.0,100.0,110.0,22100.0,,,,7900.0,320.0,140.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,536.0,635.0,23.0,65.0,,
400.0,2300.0,8300.0,100.0,110.0,22100.0,,,,10100.0,320.0,130.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,566.0,674.0,21.0,62.0,,
400.0,2000.0,8000.0,100.0,110.0,22000.0,,,,12000.0,370.0,140.0,,,,,165.0,25.0,0.0,2,1.0,200.0,0,0.0,0.0,573.0,690.0,21.0,62.0,,
990.0,1700.0000000000002,10100.0,70.0,120.0,800.0,93000.0,10000.0,2000.0,,634.0,,539.0,,,460.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,617.0,762.0,18.4,61.2,,
930.0,1600.0,10300.0,80.0,120.0,9800.0,90800.0,9800.0,1900.0,,651.0,,515.0,,,430.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,551.0,751.0,19.6,64.5,,
1010.0,1700.0000000000002,10200.0,80.0,120.0,19200.0,91200.0,10000.0,1900.0,,664.0,,494.0,,,470.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,672.0,866.0,13.6,56.8,,
950.0,1600.0,10200.0,70.0,120.0,30100.0,91700.0,9600.0,1900.0,,610.0,,489.0,,,450.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,920.0,1151.0,10.6,47.6,,
960.0,1600.0,10100.0,70.0,130.0,0.0,91600.0,9900.0,1900.0,,672.0,,552.0,,,450.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,525.0,696.0,19.8,64.4,,
940.0,1800.0,10000.0,80.0,170.0,0.0,93100.0,9800.0,1900.0,,687.0,,517.0,,,430.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,526.0,690.0,21.9,66.0,,
910.0,1600.0,10000.0,80.0,150.0,0.0,93000.0,9800.0,1900.0,,666.0,,520.0,,,410.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,481.0,672.0,23.7,66.7,,
950.0,1800.0,10400.0,80.0,150.0,0.0,93500.0,10000.0,1900.0,,656.0,,544.0,,,510.0,180.0,34.0,0.0,1,1.0,175.0,0,750.0,8.0,526.0,702.0,19.6,59.3,,
