Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Titanium concentration (%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),AC or DC,Electrode positive or negative,Type of weld,Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2)
0.07,0.26,1.24,0.013,0.025,0.0365,0.0119,170.0,24.0,2.1,107.0,0.0,0.0,1.9,0.05,0.34,0.01,0.06,0.009186395656109262,0.007445530874861932,0.0006075277793224024,0.007869230640068782,0.0,1.0,0.0,768.0,807.0,20.0,,-72.0,50.0,
0.07,0.26,1.24,0.013,0.025,0.0365,0.0119,170.0,24.0,2.1,107.0,620.0,1.0,1.9,0.05,0.34,0.01,0.06,0.027278000762487008,0.010267868992749073,0.0015669255553516664,0.007869230640068782,0.0,1.0,0.0,700.0,785.0,20.6,,-28.0,50.0,
0.1,0.34,1.42,0.009,0.028,0.0345,0.0087,170.0,24.0,2.1,107.0,0.0,0.0,1.92,0.05,0.35,0.01,0.05,0.005972921939610263,0.007,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,798.0,858.0,19.6,,-64.0,50.0,
0.1,0.34,1.42,0.009,0.028,0.0345,0.0087,170.0,24.0,2.1,107.0,620.0,1.0,1.92,0.05,0.35,0.01,0.05,0.02665166399895351,0.020452991841459992,0.0009609627867389111,0.0010296041462781581,0.0,1.0,0.0,765.0,858.0,20.6,,-14.0,50.0,
0.12,0.33,1.41,0.011,0.031,0.0329,0.0099,170.0,24.0,2.1,107.0,0.0,0.0,1.88,0.05,0.34,0.01,0.05,0.009142089708865696,0.007113687283721931,0.0008702617744760102,0.007869230640068782,0.0,1.0,0.0,808.0,875.0,16.6,,-39.0,50.0,
0.12,0.33,1.41,0.011,0.031,0.0329,0.0099,170.0,24.0,2.1,107.0,620.0,1.0,1.88,0.05,0.34,0.01,0.05,0.005658540000594493,0.003523185767076484,0.0005804300535869654,0.021770283461387367,0.0,1.0,0.0,795.0,895.0,18.0,,-3.0,50.0,
0.04,0.24,0.84,0.009,0.01,0.03,0.0082,165.0,25.0,1.0,200.0,0.0,0.0,2.2,1.358306689377657,0.23741765006203333,0.018,0.13,0.015,0.005804839375335361,0.0024175147789043255,0.007869230640068782,0.0,2.0,0.0,481.0,616.0,23.0,69.0,,,
0.04,0.22,0.81,0.009,0.011,0.03,0.0082,165.0,25.0,1.0,200.0,0.0,0.0,2.19,0.5881319751717757,0.5735232912593082,0.09215055126569166,0.29,0.012,0.0076902090668485405,0.0016364746262219573,0.019220221890807365,0.0,2.0,0.0,471.0,596.0,23.0,66.0,,,
0.04,0.23,0.83,0.01,0.011,0.028,0.0082,165.0,25.0,1.0,200.0,0.0,0.0,2.19,1.358306689377657,0.47247042872253364,0.013976479400948835,0.45,0.014,0.02865349834051322,0.000773747400889894,0.007869230640068782,0.0,2.0,0.0,498.0,599.0,24.0,65.0,,,
0.04,0.24,0.82,0.009,0.01,0.03,0.0082,165.0,25.0,1.0,200.0,0.0,0.0,2.2,1.358306689377657,0.2773822120938616,0.018,0.62,0.015,0.03869226427109472,0.002406955451500211,0.022286780185365257,0.0,2.0,0.0,525.0,623.0,21.0,65.0,,,
0.04,0.23,0.83,0.01,0.011,0.032,0.0082,165.0,25.0,1.0,200.0,0.0,0.0,2.21,1.8464793032951905,0.40871747140011716,0.18883641970346798,0.79,0.014,0.03444595026314116,0.0025198878160136435,0.06137255678843861,0.0,2.0,0.0,536.0,635.0,23.0,65.0,,,
0.099,0.17,1.01,0.007,0.012,0.0634,0.0539,180.0,34.0,1.0,175.0,750.0,8.0,0.08,9.3,1.0,0.2,0.08309414233610742,0.006252937823275102,0.007,0.0009888810047284746,0.046,0.0,1.0,0.0,617.0,762.0,18.4,61.2,,,
0.093,0.16,1.03,0.008,0.012,0.0651,0.0515,180.0,34.0,1.0,175.0,750.0,8.0,0.98,9.08,0.98,0.19,0.08309414233610742,0.010369244611499618,0.008652434249170924,0.0015986273953159471,0.043,0.0,1.0,0.0,551.0,751.0,19.6,64.5,,,
0.101,0.17,1.02,0.008,0.012,0.0664,0.0494,180.0,34.0,1.0,175.0,750.0,8.0,1.92,9.12,1.0,0.19,0.08309414233610742,0.01457310635729606,0.006749343449612528,0.00254441023901293,0.047,0.0,1.0,0.0,672.0,866.0,13.6,56.8,,,
0.095,0.16,1.02,0.007,0.012,0.061,0.0489,180.0,34.0,1.0,175.0,750.0,8.0,3.01,9.17,0.96,0.19,0.1778148740387615,0.01603692177821601,0.007,0.0024539433584559868,0.045,0.0,1.0,0.0,920.0,1151.0,10.6,47.6,,,
0.096,0.16,1.01,0.007,0.013,0.0672,0.0552,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.16,0.99,0.19,0.08309414233610742,0.008385303002741127,0.007,0.0011347987192433593,0.045,0.0,1.0,0.0,525.0,696.0,19.8,64.4,,,
0.094,0.18,1.0,0.008,0.017,0.0687,0.0517,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.31,0.98,0.19,0.07449188318255692,0.0018884298792808073,0.007,0.0006074890573647955,0.043,0.0,1.0,0.0,526.0,690.0,21.9,66.0,,,
0.091,0.16,1.0,0.008,0.015,0.0666,0.052,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.3,0.98,0.19,0.07418616101418711,0.02202800890041351,0.0007689718058689291,0.0024437130170540298,0.041,0.0,1.0,0.0,481.0,672.0,23.7,66.7,,,
0.095,0.18,1.04,0.008,0.015,0.0656,0.0544,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.35,1.0,0.19,0.08309414233610742,0.01018329946028288,0.023766497512447655,0.002382519914244803,0.051,0.0,1.0,0.0,526.0,702.0,19.6,59.3,,,
0.096,0.2,0.99,0.007,0.015,0.0669,0.0526,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.25,0.91,0.19,0.08309414233610742,0.0050020870817699984,0.007,0.0017819884882919377,0.053,0.0,1.0,0.0,515.0,698.0,18.9,59.0,,,
0.094,0.2,1.03,0.008,0.015,0.064,0.0537,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.26,0.84,0.19,0.08309414233610742,0.01352074728583766,0.007,0.0016738663113839013,0.058,0.0,1.0,0.0,489.0,686.0,18.7,49.6,,,
0.097,0.18,1.0,0.007,0.015,0.0667,0.0529,180.0,34.0,1.0,175.0,750.0,8.0,0.93,9.1,0.96,0.19,0.19343254722546124,0.003350877776103954,0.007,0.002283662251996469,0.046,0.0,1.0,0.0,531.0,738.0,17.3,58.1,,,
0.091,0.18,0.99,0.008,0.015,0.0695,0.0509,180.0,34.0,1.0,175.0,750.0,8.0,0.0,8.94,0.97,0.18,0.11770336478799781,0.017351748177610943,0.007,0.0019092375184154024,0.044,0.0,1.0,0.0,492.0,673.0,21.8,65.3,,,
0.09,0.17,0.97,0.008,0.015,0.0662,0.0523,180.0,34.0,1.0,175.0,750.0,8.0,0.0,9.2,0.96,0.18,0.08309414233610742,0.01089481070678339,0.008699636281035417,0.0025723955053330648,0.045,0.0,1.0,0.0,524.0,701.0,20.7,63.7,,,
0.05,0.46,0.96,0.01,0.017,0.0443,0.0084,170.0,21.0,1.8,100.0,250.0,16.0,0.03,2.1647675368657286,0.01,0.07404806800345494,0.02,0.012224216941157533,0.015607445167145639,0.0018007032719941003,0.011048891917427545,0.0,1.0,0.0,449.0,542.0,,,,,
0.05,0.46,0.96,0.01,0.017,0.0443,0.0084,170.0,21.0,1.8,100.0,620.0,1.0,0.03,2.4752383134111655,0.01,0.11091473899765952,0.02,0.005972921939610263,0.003477295391136016,0.0005273809610418783,0.03331441090321993,0.0,1.0,0.0,416.0,507.0,,,,,
0.045,0.48,0.97,0.01,0.018,0.043,0.0107,170.0,21.0,1.8,100.0,250.0,16.0,0.03,2.774031065150587,0.32,0.06286841493335041,0.02,0.005972921939610263,0.007,0.000773747400889894,0.012804562679918837,0.0,1.0,0.0,494.0,570.0,,,,,
0.045,0.48,0.97,0.01,0.018,0.043,0.0107,170.0,21.0,1.8,100.0,620.0,1.0,0.03,3.191619313775109,0.32,0.027995567353588942,0.02,0.011971195871559539,0.00453611781861128,0.001627035918172635,0.012700025288879094,0.0,1.0,0.0,485.0,584.0,,,,,
0.05,0.41,0.92,0.011,0.019,0.045,0.0114,170.0,21.0,1.8,100.0,250.0,16.0,0.02,2.096573772023154,0.51,0.043374402500204495,0.02,0.007871519160421885,0.017738990600891718,0.0011410166597856158,0.03604805250559981,0.0,1.0,0.0,514.0,594.0,,,,,
0.05,0.41,0.92,0.011,0.019,0.045,0.0114,170.0,21.0,1.8,100.0,620.0,1.0,0.02,1.8709481352983781,0.51,0.018,0.02,0.0035929926013917746,0.007,0.0003135149232422301,0.01826535714536148,0.0,1.0,0.0,538.0,626.0,,,,,
0.06,0.44,1.6,0.01,0.018,0.0395,0.0102,170.0,21.0,1.8,100.0,250.0,16.0,0.03,1.2839685033986685,0.01,0.045229413854433215,0.02,0.015078089742087169,0.025994316426528784,0.0014386380907010375,0.007420571960892494,0.0,1.0,0.0,550.0,615.0,,,,,
0.06,0.44,1.6,0.01,0.018,0.0395,0.0102,170.0,21.0,1.8,100.0,620.0,1.0,0.03,1.8866616358296926,0.01,0.018,0.02,0.00480246723916212,0.007,0.0010851661557425508,0.007869230640068782,0.0,1.0,0.0,494.0,556.0,,,,,
0.06,0.46,1.63,0.01,0.02,0.0407,0.0106,170.0,21.0,1.8,100.0,250.0,16.0,0.02,1.358306689377657,0.34,0.06567313901144403,0.02,0.005972921939610263,0.007627078640002465,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,612.0,688.0,,,,,
0.06,0.46,1.63,0.01,0.02,0.0407,0.0106,170.0,21.0,1.8,100.0,620.0,1.0,0.02,1.358306689377657,0.34,0.018,0.02,0.007541872204338637,0.009625432821636356,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,591.0,674.0,,,,,
0.055,0.48,1.62,0.011,0.021,0.0371,0.0093,170.0,21.0,1.8,100.0,250.0,16.0,0.02,4.563995708375124,0.54,0.08632439621529087,0.02,0.005972921939610263,0.0021941748559479645,0.0001693793090616505,0.0410282741242874,0.0,1.0,0.0,673.0,737.0,,,,,
0.055,0.48,1.62,0.011,0.021,0.0371,0.0093,170.0,21.0,1.8,100.0,620.0,1.0,0.02,0.7515411251023658,0.54,0.018,0.02,0.017621645803890744,0.0009442151027528748,0.0020257088446210044,0.015599770003856976,0.0,1.0,0.0,628.0,727.0,,,,,
0.06,0.42,2.0,0.01,0.02,0.0371,0.0117,170.0,21.0,1.8,100.0,250.0,16.0,0.02,0.0669164070206219,0.01,0.018,0.02,0.005972921939610263,0.007,0.000773747400889894,0.03277044227216892,0.0,1.0,0.0,583.0,664.0,,,,,
0.06,0.42,2.0,0.01,0.02,0.0371,0.0117,170.0,21.0,1.8,100.0,620.0,1.0,0.02,1.6607306617341067,0.01,0.06758870507425718,0.02,0.0018977365464688178,0.022232533722857495,0.0016465625498220207,0.019921791317745265,0.0,1.0,0.0,530.0,626.0,,,,,
0.06,0.39,1.95,0.01,0.021,0.0395,0.0125,170.0,21.0,1.8,100.0,250.0,16.0,0.02,1.0592708179093602,0.34,0.13789117622186964,0.02,0.013361527007744116,0.047305702939456754,0.0013457786247004695,0.007869230640068782,0.0,1.0,0.0,677.0,741.0,,,,,
0.06,0.39,1.95,0.01,0.021,0.0395,0.0125,170.0,21.0,1.8,100.0,620.0,1.0,0.02,2.3373930699916636,0.34,0.018,0.02,0.011550544562849981,0.00671517473288968,0.0009800367421978705,0.055689764892741765,0.0,1.0,0.0,632.0,709.0,,,,,
0.055,0.39,1.99,0.01,0.022,0.0364,0.0102,170.0,21.0,1.8,100.0,250.0,16.0,0.02,1.358306689377657,0.54,0.05507449349156343,0.02,0.005972921939610263,0.015918244606612758,0.00018625328095172471,0.02744167567248664,0.0,1.0,0.0,701.0,748.0,,,,,
0.055,0.39,1.99,0.01,0.022,0.0364,0.0102,170.0,21.0,1.8,100.0,620.0,1.0,0.02,1.2919517219440668,0.54,0.07698075645799296,0.02,0.005972921939610263,0.008870209577804893,0.0007972174703344706,0.027028527417207,0.0,1.0,0.0,693.0,783.0,,,,,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.19634976643370472,0.9574250327783993,0.5245531228933669,0.0635048770067954,0.13246769731397323,0.014,0.009,0.0022624807738582204,0.02118243047385725,0.0,1.0,0.0,408.0,,,,,,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.6600974954049056,5.899018634380184,1.3573680096229985,0.0956985575553659,0.19613136407368895,0.014,0.009,0.0021003038266062275,0.048324851372935636,0.0,1.0,0.0,408.0,,,,-60.0,5.0,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.20399816558387884,1.358306689377657,0.47247042872253364,0.018,0.08309414233610742,0.014,0.009,0.0005540311211483528,0.007869230640068782,0.0,1.0,0.0,408.0,,,,-40.0,12.0,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.6101827013171619,0.039662889824654074,0.08309414233610742,0.014,0.009,0.001840270385175497,0.007869230640068782,0.0,1.0,0.0,408.0,,,,-20.0,48.0,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.16406527855951156,1.7410096054646689,0.47247042872253364,0.02494736686919174,0.08398388644335004,0.014,0.009,0.0009048630103230099,0.0022127955479170633,0.0,1.0,0.0,408.0,,,,0.0,136.0,
0.03,0.45,0.78,0.013,0.01,0.0336,0.0095,180.0,23.0,1.0,250.0,0.0,0.0,0.7930418665876717,1.079578205655324,0.5416847272542705,0.03646183905992681,0.5058580285441503,0.014,0.009,0.0021925134699891263,0.01876513204154628,0.0,1.0,0.0,408.0,,,,20.0,212.0,
0.032,0.45,1.27,0.008,0.01,0.0321,0.0094,180.0,23.0,1.0,250.0,0.0,0.0,1.0591670128131172,0.028033157384603158,0.47247042872253364,0.018,0.1134382622165269,0.013,0.009,0.001472635067271924,0.007869230640068782,0.0,1.0,0.0,440.0,,,,-60.0,10.0,
0.032,0.45,1.27,0.008,0.01,0.0321,0.0094,180.0,23.0,1.0,250.0,0.0,0.0,0.02724442232048141,3.1134721409424273,0.5641832805742115,0.08876801164801432,0.0018565131309794258,0.013,0.009,0.0012958070486833592,0.00020363143218014683,0.0,1.0,0.0,440.0,,,,-40.0,21.0,
0.032,0.45,1.27,0.008,0.01,0.0321,0.0094,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,2.7393291967638955,1.082346190430974,0.018,0.08309414233610742,0.013,0.009,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,440.0,,,,-20.0,38.0,
0.032,0.45,1.27,0.008,0.01,0.0321,0.0094,180.0,23.0,1.0,250.0,0.0,0.0,1.0929148034948262,0.9798088243282002,0.5484092572295008,0.019064021826463037,0.26045344258626624,0.013,0.009,0.0014344612146143835,0.03264966900880693,0.0,1.0,0.0,440.0,,,,0.0,152.0,
0.032,0.45,1.27,0.008,0.01,0.0321,0.0094,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,2.7102993006466134,0.40862208613850914,0.018,0.12334626242139901,0.013,0.009,3.371193411757579e-05,0.024991497569327607,0.0,1.0,0.0,440.0,,,,20.0,195.0,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,0.11853095925202128,4.188472033145266,1.0885034376034914,0.16481252123288515,0.04309418961000214,0.011,0.008,0.0020046879596009545,0.023921890057754802,0.0,1.0,0.0,488.0,,,,,,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,0.17039866445698892,4.453777095651453,0.7758038200244384,0.14570312846954747,0.2313944025512357,0.011,0.008,0.001650605352003455,0.015447009996587085,0.0,1.0,0.0,488.0,,,,-60.0,29.0,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,0.791186805702615,0.5318873350373567,0.018,0.08309414233610742,0.011,0.008,0.001911536579191437,0.022239963843127673,0.0,1.0,0.0,488.0,,,,-40.0,71.0,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,0.9288156590967207,0.18271269584390804,0.5349266054062858,0.009124964817973716,0.09094004876344546,0.011,0.008,0.0004210429919351164,0.0068572936070732966,0.0,1.0,0.0,488.0,,,,-20.0,143.0,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,2.604293630531352,0.3108558479647779,0.03718621418884742,0.053362819857938705,0.011,0.008,0.002028382089496879,0.025428749625120727,0.0,1.0,0.0,488.0,,,,0.0,186.0,
0.031,0.42,1.71,0.004,0.01,0.0297,0.0109,180.0,23.0,1.0,250.0,0.0,0.0,2.5582446224414057,1.8119367651563996,0.020066761163054836,0.11300403766411954,0.10126400708740949,0.011,0.008,0.0021045227051591855,0.007869230640068782,0.0,1.0,0.0,488.0,,,,20.0,195.0,
0.032,0.45,2.05,0.002,0.01,0.032,0.0119,180.0,23.0,1.0,250.0,0.0,0.0,0.12997927464000048,2.3210204439780586,0.3196599245445554,0.05106331887398691,0.24783437261592256,0.012,0.009,0.0005934343625463018,0.03479947161960611,0.0,1.0,0.0,506.0,,,,-60.0,57.0,
0.032,0.45,2.05,0.002,0.01,0.032,0.0119,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.632905058119429,0.018,0.16613307756169596,0.012,0.009,0.0008071803496378975,0.008314359240332652,0.0,1.0,0.0,506.0,,,,-40.0,88.0,
0.032,0.45,2.05,0.002,0.01,0.032,0.0119,180.0,23.0,1.0,250.0,0.0,0.0,0.4718958220147068,5.30758886848428,0.5850832700459002,0.11260783495834703,0.004812610194309314,0.012,0.009,0.002298336316623702,0.051644654952813,0.0,1.0,0.0,506.0,,,,-20.0,143.0,
0.032,0.45,2.05,0.002,0.01,0.032,0.0119,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,5.952952065105765,1.2698936097240638,0.11270300662039154,0.08309414233610742,0.012,0.009,0.0009958113010985383,0.011513353535328529,0.0,1.0,0.0,506.0,,,,0.0,167.0,
0.032,0.45,2.05,0.002,0.01,0.032,0.0119,180.0,23.0,1.0,250.0,0.0,0.0,0.045470298467278014,1.358306689377657,0.5610434158503343,0.018,0.30714426400093653,0.012,0.009,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,506.0,,,,20.0,183.0,
0.059,0.34,0.77,0.01,0.01,0.0306,0.0066,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,0.4104263255191931,0.28918282860110606,0.031068701806749865,0.04034658127021193,0.011,0.007,0.0012090771201335123,0.009398075789076142,0.0,1.0,0.0,400.0,,,,-60.0,43.0,
0.059,0.34,0.77,0.01,0.01,0.0306,0.0066,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.8337452071460882,0.018,0.08309414233610742,0.011,0.007,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,400.0,,,,-40.0,98.0,
0.059,0.34,0.77,0.01,0.01,0.0306,0.0066,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.21351230975472923,0.011,0.007,0.0005009549199341957,0.007869230640068782,0.0,1.0,0.0,400.0,,,,-20.0,157.0,
0.059,0.34,0.77,0.01,0.01,0.0306,0.0066,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,0.965608887158034,0.2559018723486972,0.018,0.3543322924547998,0.011,0.007,0.000773747400889894,0.0405256792508459,0.0,1.0,0.0,400.0,,,,0.0,190.0,
0.059,0.34,0.77,0.01,0.01,0.0306,0.0066,180.0,23.0,1.0,250.0,0.0,0.0,0.5993016186867994,4.371115932759843,0.47247042872253364,0.13622222425055586,0.04836791302000733,0.011,0.007,0.002445860580542582,0.03387876070678564,0.0,1.0,0.0,400.0,,,,20.0,200.0,
0.059,0.33,1.09,0.008,0.01,0.031,0.0064,180.0,23.0,1.0,250.0,0.0,0.0,0.6868613672087379,4.696986198128411,0.7694644462029074,0.14058268487141234,0.08309414233610742,0.01,0.007,0.0013161026312764278,0.0015507766781917565,0.0,1.0,0.0,430.0,,,,-60.0,12.0,
0.059,0.33,1.09,0.008,0.01,0.031,0.0064,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.106657977013636,0.01,0.007,8.491865677473157e-06,0.007869230640068782,0.0,1.0,0.0,430.0,,,,-40.0,86.0,
0.059,0.33,1.09,0.008,0.01,0.031,0.0064,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,2.6459519280155464,0.47247042872253364,0.02473549400169987,0.08309414233610742,0.01,0.007,0.0010536556526288068,0.019737607524560507,0.0,1.0,0.0,430.0,,,,-20.0,124.0,
0.059,0.33,1.09,0.008,0.01,0.031,0.0064,180.0,23.0,1.0,250.0,0.0,0.0,0.31580631054075486,2.8909246478240056,0.8318005985276989,0.050409829123446576,0.08309414233610742,0.01,0.007,0.0014857295841768769,0.022303060348485074,0.0,1.0,0.0,430.0,,,,0.0,176.0,
0.059,0.33,1.09,0.008,0.01,0.031,0.0064,180.0,23.0,1.0,250.0,0.0,0.0,0.6898025028448298,3.1364660293219173,1.040598152340525,0.14136964636959512,0.08309414233610742,0.01,0.007,0.0010750324012186784,0.007869230640068782,0.0,1.0,0.0,430.0,,,,20.0,181.0,
0.059,0.3,1.44,0.006,0.01,0.0305,0.0065,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.24286952298128345,0.009,0.007,6.86736094758735e-05,0.007869230640068782,0.0,1.0,0.0,473.0,,,,-60.0,20.0,
0.059,0.3,1.44,0.006,0.01,0.0305,0.0065,180.0,23.0,1.0,250.0,0.0,0.0,0.9572069148090594,1.1666747502176606,0.8498873295345426,0.018,0.05546462804691367,0.009,0.007,0.0011213603078543523,0.022987886290513987,0.0,1.0,0.0,473.0,,,,-40.0,129.0,
0.059,0.3,1.44,0.006,0.01,0.0305,0.0065,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,3.807008546105644,1.3175655963732187,0.008760125736262328,0.08309414233610742,0.009,0.007,0.00036641874306855095,0.007869230640068782,0.0,1.0,0.0,473.0,,,,-20.0,143.0,
0.059,0.3,1.44,0.006,0.01,0.0305,0.0065,180.0,23.0,1.0,250.0,0.0,0.0,2.16999601682928,0.3427160390442013,0.47247042872253364,0.0375740522549435,0.29818489426502137,0.009,0.007,0.000773747400889894,0.02205836926706023,0.0,1.0,0.0,473.0,,,,0.0,171.0,
0.059,0.3,1.44,0.006,0.01,0.0305,0.0065,180.0,23.0,1.0,250.0,0.0,0.0,0.23983375596000434,2.982442943070893,0.27008838658087725,0.11012936068285507,0.08309414233610742,0.009,0.007,0.001942442645069568,0.029910118926127344,0.0,1.0,0.0,473.0,,,,20.0,179.0,
0.065,0.33,1.83,0.003,0.01,0.0291,0.0076,180.0,23.0,1.0,250.0,0.0,0.0,1.493874688739118,1.8829625934443166,0.5533674834779263,0.03314162252793601,0.06483097759831125,0.009,0.007,0.0021486969095391856,0.0016809383826354527,0.0,1.0,0.0,496.0,,,,-60.0,88.0,
0.065,0.33,1.83,0.003,0.01,0.0291,0.0076,180.0,23.0,1.0,250.0,0.0,0.0,0.37605524540202373,1.358306689377657,0.46334203390717915,0.021248008756706193,0.49340569357889474,0.009,0.007,0.0010084261174721366,0.023517627932211287,0.0,1.0,0.0,496.0,,,,-40.0,121.0,
0.065,0.33,1.83,0.003,0.01,0.0291,0.0076,180.0,23.0,1.0,250.0,0.0,0.0,1.7953493584514193,3.62096472423016,0.9677740682330155,0.10101996286992458,0.23115137969919095,0.009,0.007,0.0009031470481968514,0.007869230640068782,0.0,1.0,0.0,496.0,,,,-20.0,150.0,
0.065,0.33,1.83,0.003,0.01,0.0291,0.0076,180.0,23.0,1.0,250.0,0.0,0.0,0.5407355827930033,2.0512247063877442,0.157593207474453,0.01825189382662764,0.08309414233610742,0.009,0.007,0.0008186370524896977,0.007869230640068782,0.0,1.0,0.0,496.0,,,,0.0,152.0,
0.065,0.33,1.83,0.003,0.01,0.0291,0.0076,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,3.543061148629222,0.5295856205950438,0.1250900661389497,0.08309414233610742,0.009,0.007,0.0014817746419580136,0.04134722550217051,0.0,1.0,0.0,496.0,,,,20.0,174.0,
0.09,0.41,0.78,0.013,0.01,0.0421,0.0036,180.0,23.0,1.0,250.0,0.0,0.0,0.21200885085064003,2.1908216871708883,0.7239322719698781,0.02687381551706829,0.2836400242201142,0.014,0.003,0.0013962587937903779,0.0216166316935033,0.0,1.0,0.0,430.0,,,,-60.0,39.0,
0.09,0.41,0.78,0.013,0.01,0.0421,0.0036,180.0,23.0,1.0,250.0,0.0,0.0,0.743705905922852,1.358306689377657,0.1677924147915934,0.018,0.08309414233610742,0.014,0.003,0.001697667561086654,0.020499635654794172,0.0,1.0,0.0,430.0,,,,-40.0,95.0,
0.09,0.41,0.78,0.013,0.01,0.0421,0.0036,180.0,23.0,1.0,250.0,0.0,0.0,1.1345689769197091,1.358306689377657,0.2628405418090167,0.018,0.3012090644681392,0.014,0.003,0.0007052000966272677,0.006620969734893898,0.0,1.0,0.0,430.0,,,,-20.0,160.0,
0.09,0.41,0.78,0.013,0.01,0.0421,0.0036,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,5.176608709097724,0.3800332029623882,0.08103080249869124,0.11069454206821439,0.014,0.003,0.0008803759481752952,0.00900574020472943,0.0,1.0,0.0,430.0,,,,0.0,148.0,
0.09,0.41,0.78,0.013,0.01,0.0421,0.0036,180.0,23.0,1.0,250.0,0.0,0.0,0.8143273946274031,2.232185868927811,0.1666556946949323,0.09885680085484055,0.08309414233610742,0.014,0.003,0.0006956876710531008,0.006141588147588174,0.0,1.0,0.0,430.0,,,,20.0,198.0,
0.089,0.35,1.18,0.011,0.01,0.0404,0.0073,180.0,23.0,1.0,250.0,0.0,0.0,1.0130763487576648,1.358306689377657,0.23741826394434673,0.032543850160902284,0.01704563508084042,0.012,0.008,0.0005876613812158542,0.0005461045352437507,0.0,1.0,0.0,450.0,,,,-60.0,60.0,
0.089,0.35,1.18,0.011,0.01,0.0404,0.0073,180.0,23.0,1.0,250.0,0.0,0.0,0.21283402658792344,5.136777412882379,0.29107827438812367,0.143784337252743,0.08309414233610742,0.012,0.008,0.003070374884558522,0.033074165479431566,0.0,1.0,0.0,450.0,,,,-40.0,117.0,
0.089,0.35,1.18,0.011,0.01,0.0404,0.0073,180.0,23.0,1.0,250.0,0.0,0.0,0.5511959252164217,6.178698727815158,0.462575413622839,0.16451481876667925,0.38980485693754424,0.012,0.008,0.0018186697544877136,0.046524906147805974,0.0,1.0,0.0,450.0,,,,-20.0,162.0,
