Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Titanium concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),Tin concentration (%),Arsenic concentration (%),Antimony concentration (%),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),AC or DC,Electrode positive or negative,Type of weld,Weld ID
0.047,0.27,1.32,0.007,0.012,0.0422,0.0042,0.008,170.0,21.0,1.0,300.0,0.0,0.0,0.6565310446262933,1.076880125154315,-0.19791160045670414,-0.04703687396873211,-0.42091606167497947,0.0086876924004673,-0.0003833673379857519,0.020824484785976302,-0.00919794609516374,-0.0037203404050903076,0.004731914556862493,431.0,513.0,33.4,78.8,-53.0,100.0,193.8030345691546,22.017819900806987,-4.584064578840152,83.84639461170428,0.0,1,0,Evans-intpss-1978-C300
0.047,0.28,1.66,0.007,0.012,0.0422,0.0042,0.008,170.0,21.0,1.0,300.0,0.0,0.0,0.9737712242185417,4.242800317336638,0.42773352092269656,0.09255407881853134,-0.1117993209532326,0.02511846013829493,0.0014679649682563843,0.03280265728610174,-0.006108890461611546,0.0008948079465703525,0.005065223383033122,446.0,533.0,32.2,80.6,-57.0,100.0,193.37307755811318,21.531699396368694,16.392506884577074,57.465912169639225,0.0,1,0,Evans-intpss-1978-D300
0.12,0.29,1.46,0.025,0.028,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.056,0.056,0.005,0.12,0.09,0.018,0.001002872937907568,0.004,0.005,-0.007880980395640294,0.0023631916880095267,570.0,682.446085700119,29.0,68.0,44.61498028182811,122.70844923471657,203.169833312474,-0.9749417751113878,17.49594735105353,85.8287182113329,0.0,1,1,Gar&K-1975-25mm-1aw
0.12,0.29,1.46,0.025,0.028,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.056,0.056,0.005,0.12,0.09,0.018,0.0011580892218050612,0.004,0.005,-0.0019505964829287618,0.003106575679409587,605.0,774.5485553090291,16.0,48.0,107.49504857049655,200.69042013791488,212.8845814856662,3.7711082352795446,57.96713202334671,28.27773633448883,0.0,1,1,Gar&K-1975-25mm-1ht
0.11,0.45,1.67,0.014,0.02,0.0422,0.007,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.042,0.04,0.005,0.096,0.11,0.024,0.0019176653347841139,0.005,0.009,0.013279891599111578,0.006894940787582479,600.0,643.4423240014247,30.0,68.0,-84.38232058312325,-24.287747806588897,225.8849825656071,-28.019244580099187,112.11439207852871,19.198133484226656,0.0,1,1,Gar&K-1975-25mm-2aw
0.11,0.45,1.67,0.014,0.02,0.0422,0.007,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.042,0.04,0.005,0.096,0.11,0.024,0.0018594699129212758,0.005,0.009,0.0163876584721335,0.005010287797271673,665.0,713.2260400501019,29.0,66.0,-79.83812155452225,87.31028303568229,267.9702046151521,72.44088867260545,-12.531170528183964,28.613834803380616,0.0,1,1,Gar&K-1975-25mm-2ht
0.14,0.33,1.67,0.02,0.026,0.0422,0.008,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.07,0.066,0.188,0.098,0.01,0.016,0.0017814639705626828,0.008,0.007,0.004934019117998335,-0.0025133073828636525,690.0,800.0308950256573,15.0,62.0,11.440213619916724,183.90572223402577,305.51899905330606,47.61403090531958,24.65522230484752,14.400780054755877,0.0,1,1,Gar&K-1975-25mm-4aw
0.14,0.33,1.67,0.02,0.026,0.0422,0.008,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.07,0.066,0.188,0.098,0.01,0.016,0.0005643481814249767,0.008,0.007,0.001214203841654158,0.010416979051948699,784.0,870.8373503727214,17.0,64.0,100.30079516649803,190.87996675897182,270.6120096587322,48.195446455440795,38.96728838959314,9.493914507210377,0.0,1,1,Gar&K-1975-25mm-4ht
0.11,0.28,1.39,0.009,0.017,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.065,0.069,0.008,0.032,0.12,0.018,6.89764493894626e-05,0.005,0.001,-0.002549572634938681,0.0034905277901358758,525.0,640.7291191880378,31.0,62.0,-47.51360131620804,105.22815836673624,203.1655460234422,16.446124431599152,-13.240208937225214,83.13231696520556,0.0,1,1,Gar&K-1975-25mm-9aw
0.11,0.28,1.39,0.009,0.017,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.065,0.069,0.008,0.032,0.12,0.018,0.00012776972930798858,0.005,0.001,-0.0025656075044552975,0.0071781509002928606,540.0,642.2469628095766,26.0,70.0,-35.778261258314096,34.25336418863728,187.48504300886637,29.958964947624857,31.52806754286359,58.13019700617965,0.0,1,1,Gar&K-1975-25mm-9ht
0.1,0.38,1.58,0.013,0.016,0.0422,0.006,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.046,0.053,0.006,0.032,0.12,0.018,0.0013145208203429125,0.005,0.001,0.008128812167802464,0.014099847357423943,540.0,701.5972271200033,30.0,60.0,-82.71325528697835,16.65430654028107,240.7094032296549,-37.63220834281545,13.439901685724857,127.99965851012317,0.0,1,1,Gar&K-1975-25mm-10aw
0.1,0.38,1.58,0.013,0.016,0.0422,0.006,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.046,0.053,0.006,0.032,0.12,0.018,0.0017163838484594986,0.005,0.001,0.00343007688143061,0.0007735923875998763,580.0,678.0570255630997,30.0,66.0,-20.280175536284872,121.69879943632073,236.4774377336593,61.09123589775126,48.01921172156208,-3.940350234066541,0.0,1,1,Gar&K-1975-25mm-10ht
0.12,0.3,1.51,0.006,0.013,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.09,0.07,0.27,0.036,0.15,0.016,-0.0002923026366414036,0.005,0.001,-0.0036859943330199035,0.013576282717032333,592.0,644.2092710526175,27.0,68.0,-18.923544073819897,118.9035585239968,273.4227164621542,28.27218866183275,-3.2297465032511496,72.70984340007124,0.0,1,1,Gar&K-1975-25mm-11aw
0.12,0.3,1.51,0.006,0.013,0.0422,0.005,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.09,0.07,0.27,0.036,0.15,0.016,-0.0008099919806038194,0.005,0.001,0.002966920503982403,0.014295191486361658,630.0,641.1298029016598,32.0,76.0,51.277309741947896,207.63328831408384,310.9571674775865,-23.94576899293744,10.833314078227886,118.81818755792169,0.0,1,1,Gar&K-1975-25mm-11ht
0.1,0.41,1.83,0.009,0.014,0.0422,0.007,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.095,0.078,0.3,0.041,0.16,0.019,-0.0011457385952894788,0.005,0.0011,-0.0035806443367083097,0.005167642035424397,610.0,708.5470499319708,35.0,68.0,-94.05095189780309,69.2510679109794,220.5490080458705,11.311853622789139,0.6258602487302758,72.05559250857264,0.0,1,1,Gar&K-1975-25mm-12aw
0.1,0.41,1.83,0.009,0.014,0.0422,0.007,0.008,650.0,33.0,3.3,300.0,250.0,2.0,0.095,0.078,0.3,0.041,0.16,0.019,-0.0002651394871703665,0.005,0.0011,0.0002439962135050953,0.005663746463955566,692.0,775.7927143455361,30.0,60.0,-46.002958530202804,192.68154956307316,349.6859504235766,52.28431290930551,27.11514111518795,7.763622149418575,0.0,1,1,Gar&K-1975-25mm-12ht
0.08,0.3,1.35,0.013,0.014,0.042,0.005,0.009,650.0,33.0,3.3,300.0,0.0,0.0,0.03,0.03,0.005,0.046,0.043,0.023,-0.00019793445984586145,0.015,0.011358575172927833,0.0179957161318329,0.020424432537964055,500.0,707.0,23.0,55.0,-40.90726650331314,14.149031272511557,242.2178450556184,45.96303683927452,-60.45189113519329,105.87145729851926,0.0,1,1,Gar&K-1975-12mm-14aw
0.08,0.3,1.35,0.013,0.014,0.042,0.005,0.009,650.0,33.0,3.3,300.0,600.0,0.75,0.03,0.03,0.005,0.046,0.043,0.023,0.0011905538595806022,0.015,0.004951168807718757,0.012092149087065837,0.0016835396435742299,522.0,670.0,26.0,63.0,-19.054516112357216,119.37463774289732,213.70645865793412,12.278812681077028,15.798972328637774,56.4894162964973,0.0,1,1,Gar&K-1975-12mm-14ht
0.08,0.28,1.39,0.011,0.015,0.034,0.005,0.0054,650.0,33.0,3.3,300.0,0.0,0.0,0.028,0.03,0.17,0.049,0.044,0.012,0.000305196057022424,0.015,0.0074697736498300395,-0.004265243098865321,0.005074609064456108,562.0,694.0,22.0,55.0,-32.276671412520244,130.2809180726248,219.39910345888515,29.809286714724706,18.375699501571997,34.14658434368463,0.0,1,1,Gar&K-1975-12mm-15aw
0.08,0.28,1.39,0.011,0.015,0.034,0.005,0.0054,650.0,33.0,3.3,300.0,600.0,0.75,0.028,0.03,0.17,0.049,0.044,0.012,0.0014396168663031454,0.015,0.0015818089161090377,-0.00013189518576900254,0.0032977863590680353,642.0,732.0,22.0,58.0,-28.26736276341765,112.01516749034495,232.62539722044667,38.27144174229934,41.30421569526806,31.830092872557827,0.0,1,1,Gar&K-1975-12mm-15ht
0.08,0.29,1.33,0.01,0.017,0.045,0.005,0.0095,650.0,33.0,3.3,300.0,0.0,0.0,0.032,0.03,0.43,0.05,0.053,0.01,-0.00021710593074449687,0.015,-0.0067787696591449405,-0.01087412941016238,0.017773600406863776,562.0,692.0,21.0,59.0,-29.147558363377062,109.92983306004729,215.28258294049223,1.2448615255079005,3.7041299646880805,95.15670419458164,0.0,1,1,Gar&K-1975-12mm-16aw
0.08,0.29,1.33,0.01,0.017,0.045,0.005,0.0095,650.0,33.0,3.3,300.0,600.0,0.75,0.032,0.03,0.43,0.05,0.053,0.01,0.0005293523386166999,0.015,0.015691282289031057,0.005572503549753714,0.005012877719630927,701.0,766.0,22.0,52.0,-1.7495671124121301,100.94580197131452,206.49729462930196,-14.94933660971365,78.83976727158408,22.346178598248216,0.0,1,1,Gar&K-1975-12mm-16ht
0.12,0.26,1.4,0.012,0.014,0.042,0.005,0.0138,650.0,33.0,3.3,300.0,0.0,0.0,0.057,0.05,0.009,0.056,0.106,0.014,0.0011677468670407587,0.005,0.010037134047753887,0.01356974625422815,0.0052182695818677035,522.0,689.0,28.0,60.0,-63.070691597416356,-11.716978527500203,258.3896090849655,-21.43978649997069,-9.857195400700462,115.74705916881575,0.0,1,1,Gar&K-1975-12mm-18aw
0.12,0.26,1.4,0.012,0.014,0.042,0.005,0.0138,650.0,33.0,3.3,300.0,600.0,0.75,0.057,0.05,0.009,0.056,0.106,0.014,0.00021677982311525278,0.005,0.013652368689289155,0.0016580446421406922,0.015346061581510508,581.0,704.0,23.0,60.0,-51.4228611424798,-19.611491730066163,200.18460098138965,23.637117400292105,28.719323657811263,57.1788533614299,0.0,1,1,Gar&K-1975-12mm-18ht
0.11,0.26,1.44,0.008,0.012,0.041,0.005,0.0145,650.0,33.0,3.3,300.0,0.0,0.0,0.069,0.056,0.01,0.105,0.076,0.017,0.0010052308999578935,0.005,-0.008553328928866016,0.008580743320830116,0.00662722374796857,577.0,716.0,26.0,61.0,-38.685164910798235,87.2423336395114,277.3410565515839,11.22983994568998,32.06342093400116,64.26438238186017,0.0,1,1,Gar&K-1975-12mm-19aw
0.11,0.26,1.44,0.008,0.012,0.041,0.005,0.0145,650.0,33.0,3.3,300.0,600.0,0.75,0.069,0.056,0.01,0.105,0.076,0.017,-0.0007543452838838145,0.005,0.004721314408750025,0.004171108639397435,0.0005412487343415162,599.0,701.0,26.0,64.0,-146.87380102759775,14.273388196051002,226.72670830706713,-4.2706502152468495,24.18939467723015,88.56442385394396,0.0,1,1,Gar&K-1975-12mm-19ht
0.1,0.35,1.54,0.009,0.016,0.042,0.005,0.0138,650.0,33.0,3.3,300.0,0.0,0.0,0.06,0.049,0.18,0.057,0.11,0.016,0.0019015946057749148,0.005,-0.0027703865872374693,-0.003954744022537648,0.016532054935595206,556.0,704.0,25.0,58.0,-102.90105783638693,69.06518983577323,174.9995864259222,38.32278403186339,21.580362321696573,52.05113249672818,0.0,1,1,Gar&K-1975-12mm-21aw
0.1,0.35,1.54,0.009,0.016,0.042,0.005,0.0138,650.0,33.0,3.3,300.0,600.0,0.75,0.06,0.049,0.18,0.057,0.11,0.016,0.001255046223317837,0.005,-0.010215201506184183,-0.014906396099570307,-0.00459817213332602,593.0,692.0,26.0,65.0,-42.89749099429482,-14.708953178913177,140.5168357075516,-10.153670703112844,23.143922544967776,65.44881053761138,0.0,1,1,Gar&K-1975-12mm-21ht
0.11,0.27,1.47,0.008,0.012,0.048,0.005,0.0139,650.0,33.0,3.3,300.0,0.0,0.0,0.07,0.054,0.22,0.095,0.072,0.022,0.0007491051897562039,0.005,-0.0015374486333417613,-0.014408980984903301,-0.008078223355700184,556.0,716.0,25.0,63.0,3.688128394584716,109.80817696336622,216.29740586171096,9.630025944521336,51.374083913858,41.05197724040568,0.0,1,1,Gar&K-1975-12mm-22aw
0.11,0.27,1.47,0.008,0.012,0.048,0.005,0.0139,650.0,33.0,3.3,300.0,600.0,0.75,0.07,0.054,0.22,0.095,0.072,0.022,0.0007091409280344218,0.005,0.0027768462489864065,-0.009006153662932491,-0.002057866337235155,648.0,735.0,25.0,65.0,-5.147533255942719,293.72225705203203,207.93575778431452,42.96459612745245,20.97502506066177,47.48126165434822,0.0,1,1,Gar&K-1975-12mm-22ht
0.12,0.33,1.47,0.014,0.014,0.04,0.005,0.0136,650.0,33.0,3.3,300.0,0.0,0.0,0.06,0.05,0.39,0.055,0.11,0.015,3.0642523379286845e-05,0.005,-0.008469469550849868,-0.02025618874156839,0.015581071811001804,574.0,744.0,24.0,55.0,-16.112674706076763,59.16991353467837,213.7805734058541,37.55537951297306,0.6169359758460278,47.0793667782634,0.0,1,1,Gar&K-1975-12mm-24aw
0.12,0.33,1.47,0.014,0.014,0.04,0.005,0.0136,650.0,33.0,3.3,300.0,600.0,0.75,0.06,0.05,0.39,0.055,0.11,0.015,0.0012086883035771615,0.005,-0.006055078329820144,0.0051021286830363385,0.011525724439725753,613.0,747.0,24.0,64.0,-40.118966359962265,72.76296409784754,171.0392241084155,70.3652079565802,-35.00557576154682,77.90017817222558,0.0,1,1,Gar&K-1975-12mm-24ht
0.11,0.25,1.33,0.008,0.011,0.044,0.005,0.0145,650.0,33.0,3.3,300.0,0.0,0.0,0.067,0.053,0.44,0.097,0.072,0.018,0.0009191977372422886,0.005,0.017171097668646183,0.014052242334921026,0.0032921193858662066,559.0,735.0,25.0,62.0,-26.17259075599145,101.49727419127179,185.30576638610896,-13.713028326931319,45.08647991481391,73.05452837145138,0.0,1,1,Gar&K-1975-12mm-25aw
0.11,0.25,1.33,0.008,0.011,0.044,0.005,0.0145,650.0,33.0,3.3,300.0,600.0,0.75,0.067,0.053,0.44,0.097,0.072,0.018,0.00032521389782422814,0.005,0.010563841504271119,0.01631566828630144,0.01454976036813536,662.0,740.0,24.0,60.0,-65.63199513152722,-20.730343377086967,309.5493296512243,29.313237229478286,48.883952648097264,23.143455778864165,0.0,1,1,Gar&K-1975-12mm-25ht
0.11,0.38,1.5,0.029,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,-1.1800054978710413,6.097606954473807,0.0,0.005,0.08480322289878152,-0.0021778186811236035,5.862810244838758e-06,0.0,0.002976664309442361,0.002128445503269223,-0.0032191258803889204,524.0,596.0,29.0,64.0,17.187489756045217,140.52449581221805,259.24983667924596,-14.233425887556304,21.871988449453973,95.74184618230227,0.0,1,1,Gar&K-1975-12mmE-26aw
0.11,0.37,1.52,0.03,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,1.4005144500604267,-4.116199365370957,0.0,0.05,-0.09899675953269507,0.0034755147120136987,-0.0003780979708298874,0.0,0.016537405788761,0.012626969265116125,-0.005300757407914194,571.0,644.0,20.692875328742186,66.84812395901275,-81.38689010172848,31.16604081412009,325.9560867735691,30.77790714411592,-0.35183505185028785,67.9126316146259,0.0,1,1,Gar&K-1975-12mmE-27aw
0.11,0.38,1.55,0.029,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,0.40252770631351065,8.916680257425373,0.0,0.09,-0.05460212420769234,-0.004709522174447535,0.0011105761587940429,0.0,0.004586131898074081,0.008616074788476116,0.021651993330329862,631.0,689.0,24.298836440148108,69.23170745691101,-39.82021930985189,3.240268159248899,172.8560093671077,-55.93126120549445,39.00658717349435,101.9352356205135,0.0,1,1,Gar&K-1975-12mmE-28aw
0.14,0.38,1.65,0.028,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,-0.6038740927075594,3.1274795193126916,0.5,0.005,0.22780897104819417,0.01705875977560438,0.0018232178484022996,0.0,-0.0062987482227344835,-0.01873928020677971,0.0010245460852107394,644.0,714.0,34.0,63.0,-5.582180798676738,146.00589847072314,125.29556286004387,82.03724635463716,-29.209509498799342,67.37043002716788,0.0,1,1,Gar&K-1975-12mmE-29aw
0.1,0.38,1.58,0.028,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,0.503291379176441,2.19873454214327,0.5,0.06,0.5660851669675138,-0.003801950800381775,0.0008713732195340246,0.0,0.01208426098835913,0.011063649950924292,-0.004827191514551184,663.0,718.0,14.526123698344534,77.55700299713223,-32.060191397917855,84.03897104117746,307.55530859662963,25.691001235521746,69.2181176920082,0.31951239208159077,0.0,1,1,Gar&K-1975-12mmE-30aw
0.1,0.39,1.68,0.027,0.009,0.0422,0.0,0.008,650.0,33.0,3.3,300.0,600.0,0.75,1.770093613508029,2.4280450884066718,0.5,0.08,0.05189804635160797,0.0450205833775942,0.0005994205410454635,0.0,0.007270526459341972,-0.005456616847884203,0.007138986785981424,669.0,735.0,17.181785322565307,68.23376115128282,36.69146886555349,214.7090615014915,121.1659528941701,28.50328538019857,-6.640269159091307,71.58881054141249,0.0,1,1,Gar&K-1975-12mmE-31aw
0.12,0.3,1.4,0.016,0.025,0.021,0.0042,0.005,650.0,33.0,3.3,300.0,0.0,0.0,0.14,0.11,0.025,-0.005410013416354158,0.25,0.015,0.001253548199912179,0.005,0.007459204383821645,0.0067809405377113555,0.003436819275986225,426.0,652.0,21.0,54.0,-47.29312928584253,154.88396570409492,186.90011799680272,78.08641597638723,-22.073140017194458,63.97540840525857,0.0,1,1,Ga&K-1975II-1aw
0.11,0.35,1.42,0.01,0.016,0.026,0.0042,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.067,0.075,0.022,0.09334583942373961,0.17,0.018,0.0018224629549100336,0.023,0.00844263937062263,0.01539462152300744,0.0021875175182035403,493.0,649.0,25.0,60.0,-73.97700359569362,34.33809623445909,193.79922196363776,22.52719711422319,20.044043773207633,44.463946197177705,0.0,1,1,Ga&K-1975II-2aw
0.11,0.33,1.41,0.019,0.023,0.0422,0.0042,0.008,450.0,30.0,1.9,300.0,0.0,0.0,0.065,0.082,0.016,0.0326034663876499,0.19,0.024,-2.145703674090796e-05,0.018,0.00614501718878294,0.006629070415416139,0.004858007907838507,420.0,560.0,25.0,70.73289893111955,-5.5170440331157025,73.6230905423045,241.00786559310856,-8.789959801124553,57.6272380415092,51.826619237948634,0.0,1,1,Ga&K-1975II-3aw
0.11,0.31,1.37,0.013,0.019,0.0422,0.0042,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.09,0.06,0.018,-0.02152731131315639,0.18,0.022,-0.0014726037381541856,0.012,0.0038564002807538805,-0.008985682099532426,0.004127216643618769,488.0,618.0,26.0,60.0,-45.23269707432531,83.23652784863154,179.88825372123947,25.113796091986885,57.938183971763394,12.959396384336813,0.0,1,1,Ga&K-1975II-4aw
0.08,0.36,1.6,0.017,0.021,0.0422,0.0042,0.008,450.0,30.0,1.9,300.0,0.0,0.0,0.065,0.075,0.017,-0.056790428961011025,0.18,0.03,0.0002273819286053419,0.017,-0.0009922072717883958,-0.002859508479030246,0.005323176025511322,457.0,556.0,25.0,60.0,-94.39780034530162,26.301867723959425,226.40090849766383,17.915122047814712,28.733839428596994,62.72578159315431,0.0,1,1,Ga&K-1975II-6aw
0.09,0.4,1.6,0.016,0.016,0.04,0.0042,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.04,0.055,0.015,0.02093156752552174,0.11,0.027,-0.00022861908910970226,0.015,0.009155796836723183,-0.005216646622703804,0.010856483023931614,507.0,647.0,22.0,60.0,-51.607108442626014,49.04440176204835,174.3188706491949,23.34054972746659,69.6291320559641,8.055411821755218,0.0,1,1,Ga&K-1975II-7aw
0.12,0.29,1.5,0.008,0.017,0.0422,0.0042,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.085,0.075,0.3,0.049483887909583225,0.19,0.019,0.0009785473232625356,0.01,0.009351211810086045,0.02465158050726353,0.005273853374591056,544.0,717.0,21.0,60.0,-82.21695358940778,32.2569763710989,212.04506370257698,23.296905144898524,61.54821818988957,6.1883710079209795,0.0,1,1,Ga&K-1975II-9aw
0.09,0.46,1.81,0.017,0.024,0.034,0.0042,0.01,650.0,33.0,3.3,300.0,0.0,0.0,0.1,0.08,0.28,0.041948446479042514,0.21,0.026,0.0010388694768387365,0.014,0.008328176535058449,-0.0030129035564341825,-0.015165245347235914,620.0,712.0,22.0,58.0,26.717781325315606,146.43890786626451,165.65553462753064,8.541440087337588,18.815219018484214,75.74090131182436,0.0,1,1,Ga&K-1975II-10aw
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,720.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.002820077915600764,0.08,0.009227820957960865,0.015403828021450416,0.008781550834473198,477.78294516501404,537.8382459673026,23.667423835199298,82.15936926541148,-29.69710491398032,108.32583679039809,264.0,51.387627676051984,45.730571424600036,6.918202621791843,0.0,1,0,PantK-1990-w4.1
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,720.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.002678150893298089,0.08,-0.00482928095950994,-0.0022073810996147913,0.008685506919229851,492.0735275020889,544.8012079436658,31.31842358647922,84.12734821523453,-16.870476965740586,1.4785156630957772,241.0,22.256003393818514,53.04761119830384,23.235489395407228,0.0,1,0,PantK-1990-w4.2
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,740.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.00210049930215487,0.08,-0.003976511861977719,-0.005752234545475024,0.004714187708806409,525.8351036436692,700.1395978535397,25.399660231496856,62.78994205698852,-38.81910762241817,40.288383748886126,251.0,-0.919217330506994,19.60114743765554,75.42771177323048,0.0,1,0,PantK-1990-w4.3
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,740.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.0002214568512866452,0.08,0.005118084760263009,0.00188222388972398,-0.004144586161899735,530.1827445067917,629.9785329952072,31.03683608190009,78.15047319460992,-89.88568132843191,32.48000737750944,225.0,-31.28299763232838,-5.337911875833376,145.82907911744212,0.0,1,0,PantK-1990-w4.4
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,760.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.0028288066703501874,0.08,-0.0034723496787384565,-0.011692177776442228,-0.009121192383725794,549.596916681512,600.7620922488586,26.257045293103335,77.87850985650618,-66.0120765981304,82.10110571761695,233.0,18.54498407883283,0.4554244536667351,81.68278073794795,0.0,1,0,PantK-1990-w4.5
0.09,0.37,1.03,0.004,0.01,0.047,0.01,0.037,180.0,23.0,1.3,175.0,760.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.0019227869704065187,0.08,0.004392573676311416,-0.0064487501912058875,0.021637309998793392,489.8136315056059,528.5574761782431,30.094126580498724,85.06478715166782,-40.73287179968622,102.98435852554698,208.0,4.241326167445381,-56.03778924159312,147.6403709748127,0.0,1,0,PantK-1990-w4.6
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,0.0,0.0,0.69,9.0,1.03,0.29,0.02,0.01,0.002754323483872342,0.01,0.012088085715175128,0.0030747531941287074,0.005056069595256504,592.9281189195801,642.0522002482146,25.80388079810842,73.80223887175902,-57.579045304270835,-63.07126908365966,373.0,1.0,45.666535758231845,57.24730025710058,0.0,1,0,PantK-1990-w5.0
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,720.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.0010726391707834063,0.01,-0.011222495710748816,0.002450741700680579,-0.0012673252095738259,320.3733870380209,423.5335582031441,29.841807322716136,83.28198267010289,-72.97783933017656,54.29224771536299,224.0,74.79980551648516,-78.6698068367389,95.74108097589131,0.0,1,0,PantK-1990-w5.1
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,720.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.00042312071403231583,0.01,-0.005203840003733929,0.013152375826998292,-0.0013556234304612064,345.4770389341856,363.9754086926425,36.7190393610264,98.48304830605474,20.92838839280769,275.57536196256916,210.0,39.0600931345805,1.7232461221961106,78.66372517574746,0.0,1,0,PantK-1990-w5.2
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,740.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.0006882205825612367,0.01,0.004031980455157879,0.008394814624320889,0.004771999881392741,607.538650137889,745.4867987021715,16.292812688271265,65.70645504409438,-4.918586875978832,100.30277088228443,212.0,-11.65354294583813,42.26818611327821,80.36610104369538,0.0,1,0,PantK-1990-w5.3
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,740.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.0014444232412902343,0.01,-0.004432138127626871,0.002424769975257695,0.0025658278454223026,464.22290314453284,609.8914064309898,25.2074693787899,63.92556934055541,-77.38201768076459,-19.321081484338038,202.0,22.369615322033887,-21.436482058272453,104.2297145945059,0.0,1,0,PantK-1990-w5.4
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,760.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.0029028018305303728,0.01,0.009682489106238276,0.0004807279395930156,0.008802136008140457,442.09115308198545,605.1059440263624,27.833072536588382,64.47571226196968,8.270830284703301,113.07301510993175,204.0,-2.560729901744576,69.40745755642132,16.577843940912295,0.0,1,0,PantK-1990-w5.5
0.06,0.34,1.08,0.007,0.014,0.048,0.01,0.011,116.0,23.0,1.3,175.0,760.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.0005248330752727565,0.01,0.002040941779532554,-0.00861679741023529,0.014564906037428604,557.0826087785317,610.7433349768621,25.317366096165685,74.9774802676741,-25.74921920439286,81.65450639070356,201.0,19.810722449221974,2.7505871372105437,77.47177516728952,0.0,1,0,PantK-1990-w5.6
